,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
8529,4.0,10.0,2.0,6.0,1.0,16.0,14.0,18.0,60.0,6.7299999999999995,9.559999999999999,3.6,75.92,20.9,3.98,21.1,28.400000000000002,48.27,21.4
8530,4.0,10.0,2.0,6.0,1.0,16.0,14.0,18.0,70.0,6.79,9.54,3.46,75.4,19.3,3.69,19.4,28.400000000000002,48.34,19.8
8531,4.0,10.0,2.0,6.0,1.0,16.0,14.0,18.0,80.0,6.840000000000001,9.53,3.34,75.42,18.0,3.42,18.2,28.400000000000002,48.39,18.2
8532,4.0,10.0,2.0,6.0,1.0,16.0,14.0,18.0,90.0,6.89,9.52,3.24,75.44,16.8,3.17,17.0,28.400000000000002,48.42,17.2
8533,4.0,10.0,2.0,6.0,1.0,16.0,14.0,18.0,100.0,6.93,9.52,3.17,75.32,15.8,2.99,15.8,28.400000000000002,48.45,15.3
8536,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,30.0,6.42,9.780000000000001,4.51,80.21,27.5,5.56,27.9,34.3,47.37,26.8
8537,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,40.0,6.51,9.69,4.220000000000001,78.42,24.7,4.87,24.7,34.3,47.77,24.2
8538,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,50.0,6.58,9.64,4.0,78.38,22.5,4.36,22.8,34.3,48.0,22.1
8539,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,60.0,6.66,9.59,3.78,77.56,20.7,3.96,20.8,34.3,48.14,20.5
8540,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,70.0,6.72,9.57,3.6399999999999997,77.65,19.1,3.65,19.3,34.3,48.24,19.0
8541,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,80.0,6.7700000000000005,9.549999999999999,3.53,77.32,17.8,3.38,18.0,34.3,48.31,17.8
8542,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,90.0,6.8100000000000005,9.54,3.43,77.44,16.7,3.14,16.8,34.3,48.37,16.5
8543,4.0,10.0,2.0,6.0,1.0,16.0,14.0,22.0,100.0,6.86,9.53,3.34,77.27,15.7,2.96,15.7,34.3,48.41,15.6
8546,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,30.0,6.39,9.82,4.63,81.97,27.3,5.59,27.6,40.2,47.06,25.9
8547,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,40.0,6.46,9.75,4.3999999999999995,80.1,24.4,4.86,24.5,40.2,47.55,23.5
8548,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,50.0,6.54,9.67,4.14,79.11,22.2,4.37,22.5,40.2,47.83,21.5
8549,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,60.0,6.61,9.62,3.9400000000000004,79.24,20.5,3.94,20.6,40.2,48.0,20.0
8550,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,70.0,6.65,9.6,3.83,78.87,18.9,3.63,19.1,40.2,48.14,18.4
8551,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,80.0,6.71,9.57,3.68,78.99,17.6,3.35,17.9,40.2,48.22,17.2
8552,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,90.0,6.76,9.559999999999999,3.5599999999999996,78.73,16.5,3.12,16.6,40.2,48.28,16.3
8553,4.0,10.0,2.0,6.0,1.0,16.0,14.0,26.0,100.0,6.79,9.549999999999999,3.49,78.65,15.5,2.93,15.6,40.2,48.35,15.1
8554,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,10.0,8.379999999999999,10.7,3.6,65.72,26.1,4.55,26.3,4.05,49.36,23.6
8555,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,20.0,8.719999999999999,10.8,2.9899999999999998,57.69,20.9,3.94,21.1,4.05,49.43,21.2
8556,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,30.0,8.93,10.8,2.69,54.07,17.9,3.54,18.1,4.05,49.36,18.6
8557,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,40.0,9.08,10.9,2.4899999999999998,52.05,15.8,3.19,15.8,4.05,49.28,16.9
8558,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,50.0,9.19,10.9,2.3499999999999996,50.81,14.2,2.94,14.4,4.05,49.19,15.3
8559,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,60.0,9.28,11.0,2.2399999999999998,49.99,12.9,2.71,13.0,4.05,49.12,13.5
8560,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,70.0,9.35,11.0,2.16,49.43,11.8,2.51,11.9,4.05,49.04,12.5
8561,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,80.0,9.42,11.0,2.09,49.05,11.0,2.36,11.1,4.05,48.98,12.0
8562,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,90.0,9.47,11.1,2.03,48.78,10.2,2.21,10.2,4.05,48.92,11.2
8563,4.0,10.0,2.0,6.0,1.0,16.0,8.0,2.0,100.0,9.53,11.1,1.98,48.59,9.54,2.08,9.62,4.05,48.86,10.4
8564,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,10.0,7.89,10.9,4.88,80.4,25.4,4.71,25.5,9.92,48.52,22.0
8565,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,20.0,8.19,10.7,4.029999999999999,75.07,21.9,3.92,22.2,9.92,49.17,19.3
8566,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,30.0,8.4,10.7,3.6,72.56,19.3,3.45,19.4,9.93,49.35,17.7
8567,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,40.0,8.53,10.7,3.36,70.79,17.2,3.08,17.4,9.93,49.42,15.9
8568,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,50.0,8.66,10.7,3.15,70.02,15.6,2.81,15.6,9.93,49.43,14.2
8569,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,60.0,8.77,10.8,2.9899999999999998,69.5,14.3,2.57,14.4,9.93,49.42,13.2
8570,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,70.0,8.85,10.8,2.88,69.06,13.1,2.38,13.3,9.93,49.41,12.4
8571,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,80.0,8.93,10.8,2.7800000000000002,68.85,12.2,2.22,12.3,9.93,49.39,11.3
8572,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,90.0,9.0,10.8,2.69,68.71,11.4,2.08,11.6,9.93,49.36,10.7
8573,4.0,10.0,2.0,6.0,1.0,16.0,8.0,6.0,100.0,9.06,10.8,2.62,68.6,10.7,1.95,10.8,9.93,49.34,9.55
8574,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,10.0,7.76,11.0,5.36,88.72,26.3,4.91,26.5,15.8,47.57,20.1
8575,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,20.0,8.0,10.8,4.56,80.81,21.8,3.95,22.0,15.8,48.72,18.5
8576,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,30.0,8.17,10.7,4.12,78.22,19.1,3.43,19.3,15.8,49.09,16.7
8577,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,40.0,8.31,10.7,3.82,76.9,17.1,3.04,17.4,15.8,49.26,15.1
8578,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,50.0,8.43,10.7,3.6,76.14,15.6,2.75,15.6,15.8,49.35,13.7
8579,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,60.0,8.53,10.7,3.43,75.68,14.3,2.51,14.4,15.8,49.39,12.4
8580,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,70.0,8.610000000000001,10.7,3.29,75.39,13.2,2.32,13.3,15.8,49.42,11.6
8581,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,80.0,8.69,10.7,3.18,75.2,12.2,2.16,12.3,15.8,49.43,10.9
8582,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,90.0,8.76,10.7,3.0800000000000005,75.08,11.4,2.01,11.6,15.8,49.43,10.2
8583,4.0,10.0,2.0,6.0,1.0,16.0,8.0,10.0,100.0,8.83,10.8,2.9899999999999998,75.01,10.7,1.9,10.9,15.8,49.42,9.49
8585,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,20.0,7.839999999999999,10.9,5.09,82.6,21.0,3.97,21.3,21.7,48.28,17.7
8586,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,30.0,8.01,10.8,4.56,80.99,18.8,3.42,19.0,21.7,48.82,16.0
8587,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,40.0,8.15,10.7,4.21,79.28,16.9,3.03,17.0,21.7,49.07,14.6
8588,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,50.0,8.270000000000001,10.7,3.9499999999999997,78.94,15.4,2.73,15.4,21.7,49.21,13.2
8589,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,60.0,8.37,10.7,3.76,78.71,14.1,2.48,14.3,21.7,49.29,11.9
8590,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,70.0,8.459999999999999,10.7,3.6,78.56,13.0,2.29,13.1,21.7,49.35,11.2
8591,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,80.0,8.51,10.7,3.51,78.32,12.1,2.12,12.2,21.7,49.4,10.5
8592,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,90.0,8.59,10.7,3.3899999999999997,78.29,11.3,1.97,11.5,21.7,49.42,9.81
8593,4.0,10.0,2.0,6.0,1.0,16.0,8.0,14.0,100.0,8.66,10.7,3.29,78.27,10.7,1.86,10.8,21.7,49.43,9.31
8595,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,20.0,7.779999999999999,11.0,5.35,85.13,20.8,4.03,21.0,27.599999999999998,47.81,16.9
8596,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,30.0,7.909999999999999,10.9,4.88,82.01,18.4,3.44,18.6,27.599999999999998,48.51,15.3
8597,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,40.0,8.03,10.8,4.56,81.66,16.6,3.01,16.7,27.599999999999998,48.86,13.9
8598,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,50.0,8.16,10.7,4.21,80.64,15.2,2.72,15.3,27.599999999999998,49.03,12.7
8599,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,60.0,8.25,10.7,4.029999999999999,80.62,13.9,2.46,14.1,27.599999999999998,49.17,11.7
8600,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,70.0,8.319999999999999,10.7,3.8800000000000003,80.28,12.9,2.27,12.9,27.599999999999998,49.26,10.8
8601,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,80.0,8.389999999999999,10.7,3.76,80.33,12.0,2.1,12.1,27.599999999999998,49.32,10.2
8602,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,90.0,8.48,10.7,3.6,80.29,11.2,1.95,11.4,27.599999999999998,49.34,9.47
8603,4.0,10.0,2.0,6.0,1.0,16.0,8.0,18.0,100.0,8.540000000000001,10.7,3.51,80.17,10.5,1.84,10.7,27.599999999999998,49.38,8.9
8606,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,30.0,7.8500000000000005,11.0,5.1,83.56,18.1,3.45,18.3,33.5,48.19,14.9
8607,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,40.0,7.9799999999999995,10.8,4.71,82.23,16.4,3.03,16.5,33.5,48.61,13.6
8608,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,50.0,8.08,10.8,4.43,82.21,15.0,2.7,15.1,33.5,48.86,12.3
8609,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,60.0,8.14,10.8,4.31,81.82,13.7,2.44,13.9,33.5,49.05,11.5
8610,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,70.0,8.23,10.7,4.11,81.86,12.7,2.25,12.7,33.5,49.15,10.5
8611,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,80.0,8.31,10.7,3.9499999999999997,81.59,11.8,2.08,12.0,33.5,49.22,9.78
8612,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,90.0,8.379999999999999,10.7,3.82,81.65,11.1,1.93,11.2,33.5,49.28,9.27
8613,4.0,10.0,2.0,6.0,1.0,16.0,8.0,22.0,100.0,8.44,10.7,3.6999999999999997,81.51,10.4,1.82,10.5,33.5,49.32,8.65
8616,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,30.0,7.790000000000001,11.0,5.35,84.89,17.8,3.45,18.0,39.4,47.89,14.5
8617,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,40.0,7.920000000000001,10.9,4.890000000000001,83.36,16.2,3.03,16.2,39.4,48.38,13.2
8618,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,50.0,7.990000000000001,10.8,4.71,82.8,14.7,2.7,14.9,39.4,48.7,12.1
8619,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,60.0,8.1,10.8,4.43,82.88,13.6,2.44,13.7,39.4,48.88,11.1
8620,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,70.0,8.15,10.8,4.31,82.64,12.6,2.24,12.6,39.4,49.03,10.2
8621,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,80.0,8.24,10.7,4.11,82.71,11.7,2.06,11.8,39.4,49.11,9.5
8622,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,90.0,8.280000000000001,10.7,4.029999999999999,82.6,11.0,1.92,11.1,39.4,49.21,8.97
8623,4.0,10.0,2.0,6.0,1.0,16.0,8.0,26.0,100.0,8.36,10.7,3.8800000000000003,82.45,10.3,1.81,10.4,39.4,49.25,8.49
8834,4.0,10.0,2.0,6.0,1.0,9.0,20.0,2.0,10.0,7.489999999999999,12.0,3.93,52.62,38.3,8.64,38.5,5.56,46.34,56.3
8835,4.0,10.0,2.0,6.0,1.0,9.0,20.0,2.0,20.0,7.74,12.0,3.37,45.34,29.2,7.59,29.5,5.56,46.29,54.9
8844,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,10.0,7.1,12.2,5.1,74.74,39.9,8.99,39.9,11.4,45.72,52.4
8845,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,20.0,7.34,12.0,4.32,67.44,33.3,7.57,33.6,11.4,46.23,48.6
8846,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,30.0,7.489999999999999,12.0,3.93,64.11,28.9,6.68,29.2,11.4,46.33,44.8
8847,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,40.0,7.6000000000000005,12.0,3.6900000000000004,61.98,25.4,6.01,25.5,11.4,46.34,39.4
8848,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,50.0,7.6899999999999995,12.0,3.51,60.96,22.9,5.48,23.2,11.4,46.32,36.8
8849,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,60.0,7.76,12.0,3.37,60.3,20.9,5.02,21.1,11.4,46.28,34.1
8850,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,70.0,7.8100000000000005,12.0,3.26,59.76,19.2,4.68,19.4,11.5,46.24,31.1
8851,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,80.0,7.87,12.0,3.17,59.49,17.8,4.37,18.1,11.5,46.2,28.5
8852,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,90.0,7.909999999999999,12.0,3.09,59.32,16.6,4.08,16.8,11.5,46.15,26.9
8853,4.0,10.0,2.0,6.0,1.0,9.0,20.0,6.0,100.0,7.95,12.0,3.0300000000000002,59.18,15.6,3.85,15.6,11.5,46.11,25.4
8854,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,10.0,6.96,12.299999999999999,5.640000000000001,84.47,45.0,9.28,45.5,17.3,44.92,42.2
8855,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,20.0,7.17,12.100000000000001,4.85,75.72,33.9,7.58,34.3,17.3,45.89,45.0
8856,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,30.0,7.31,12.100000000000001,4.42,72.24,29.2,6.6,29.6,17.3,46.17,40.8
8857,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,40.0,7.42,12.0,4.14,70.43,26.0,5.9,26.2,17.3,46.28,37.4
8858,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,50.0,7.510000000000001,12.0,3.93,69.38,23.5,5.36,23.7,17.3,46.33,33.5
8859,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,60.0,7.580000000000001,12.0,3.77,68.73,21.4,4.9,21.7,17.3,46.34,31.0
8860,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,70.0,7.64,12.0,3.6399999999999997,68.31,19.8,4.55,19.8,17.3,46.34,29.6
8861,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,80.0,7.6899999999999995,12.0,3.53,68.04,18.3,4.23,18.6,17.3,46.32,27.5
8862,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,90.0,7.74,12.0,3.4400000000000004,67.87,17.1,3.95,17.3,17.3,46.3,25.6
8863,4.0,10.0,2.0,6.0,1.0,9.0,20.0,10.0,100.0,7.779999999999999,12.0,3.37,67.76,16.1,3.73,16.1,17.3,46.28,23.9
8865,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,20.0,7.06,12.2,5.25,78.77,32.8,7.63,33.0,23.2,45.51,42.4
8866,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,30.0,7.19,12.100000000000001,4.8,76.36,28.9,6.56,29.3,23.2,45.96,38.3
8867,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,40.0,7.3,12.100000000000001,4.49,74.08,25.7,5.86,25.8,23.2,46.15,35.4
8868,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,50.0,7.38,12.0,4.26,73.53,23.3,5.28,23.6,23.2,46.25,32.7
8869,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,60.0,7.449999999999999,12.0,4.09,73.18,21.4,4.82,21.6,23.2,46.31,28.3
8870,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,70.0,7.5200000000000005,12.0,3.93,72.86,19.8,4.47,19.8,23.2,46.33,27.6
8871,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,80.0,7.569999999999999,12.0,3.8099999999999996,72.43,18.3,4.15,18.6,23.2,46.34,25.9
8872,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,90.0,7.62,12.0,3.71,72.38,17.2,3.88,17.4,23.2,46.34,24.3
8873,4.0,10.0,2.0,6.0,1.0,9.0,20.0,14.0,100.0,7.66,12.0,3.6300000000000003,72.36,16.1,3.65,16.2,23.2,46.34,22.9
8875,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,20.0,6.99,12.299999999999999,5.53,82.42,32.8,7.67,33.1,29.099999999999998,45.12,38.5
8876,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,30.0,7.109999999999999,12.2,5.1,78.12,28.3,6.56,28.6,29.099999999999998,45.71,36.5
8877,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,40.0,7.220000000000001,12.100000000000001,4.75,77.36,25.5,5.81,25.6,29.099999999999998,45.98,33.4
8878,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,50.0,7.29,12.100000000000001,4.53,76.13,23.1,5.23,23.4,29.099999999999998,46.14,30.6
8879,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,60.0,7.37,12.0,4.32,75.93,21.2,4.77,21.5,29.099999999999998,46.22,28.7
8880,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,70.0,7.42,12.0,4.18,75.42,19.6,4.41,19.7,29.099999999999998,46.28,26.4
8881,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,80.0,7.4799999999999995,12.0,4.05,75.39,18.2,4.08,18.5,29.099999999999998,46.31,24.8
8882,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,90.0,7.53,12.0,3.93,75.37,17.1,3.82,17.3,29.099999999999998,46.32,23.2
8883,4.0,10.0,2.0,6.0,1.0,9.0,20.0,18.0,100.0,7.569999999999999,12.0,3.84,75.19,16.0,3.6,16.1,29.099999999999998,46.34,21.8
8886,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,30.0,7.05,12.299999999999999,5.33,80.47,28.0,6.55,28.4,35.0,45.45,34.2
8887,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,40.0,7.15,12.2,4.97,78.49,25.1,5.8,25.1,35.0,45.8,31.7
8888,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,50.0,7.220000000000001,12.100000000000001,4.75,78.44,22.9,5.18,23.2,35.0,46.01,29.0
8889,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,60.0,7.3,12.100000000000001,4.53,77.63,21.0,4.74,21.2,35.0,46.12,27.2
8890,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,70.0,7.35,12.0,4.390000000000001,77.7,19.4,4.35,19.5,35.0,46.21,24.7
8891,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,80.0,7.41,12.0,4.24,77.3,18.1,4.03,18.3,35.0,46.26,23.2
8892,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,90.0,7.449999999999999,12.0,4.13,77.41,16.9,3.77,17.1,35.0,46.3,21.7
8893,4.0,10.0,2.0,6.0,1.0,9.0,20.0,22.0,100.0,7.499999999999999,12.0,4.0200000000000005,77.18,15.9,3.55,15.9,35.0,46.31,20.9
8896,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,30.0,7.0,12.299999999999999,5.53,82.35,27.7,6.55,28.1,40.9,45.19,32.6
8897,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,40.0,7.09,12.2,5.17,80.22,24.8,5.78,24.9,40.9,45.61,30.3
8898,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,50.0,7.17,12.100000000000001,4.91,79.2,22.6,5.18,22.9,40.9,45.85,27.9
8899,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,60.0,7.24,12.100000000000001,4.699999999999999,79.31,20.8,4.7,21.0,40.9,46.01,26.1
8900,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,70.0,7.29,12.100000000000001,4.57,78.91,19.2,4.33,19.4,40.9,46.12,23.7
8901,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,80.0,7.35,12.100000000000001,4.42,79.03,17.9,3.98,18.1,40.9,46.19,21.9
8902,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,90.0,7.390000000000001,12.0,4.29,78.75,16.8,3.74,16.9,40.9,46.24,20.8
8903,4.0,10.0,2.0,6.0,1.0,9.0,20.0,26.0,100.0,7.44,12.0,4.18,78.58,15.8,3.52,15.8,40.9,46.27,19.7
8904,4.0,10.0,2.0,6.0,1.0,9.0,14.0,2.0,10.0,8.12,12.2,4.029999999999999,60.13,32.0,6.57,32.1,4.81,47.24,40.2
8905,4.0,10.0,2.0,6.0,1.0,9.0,14.0,2.0,20.0,8.43,12.2,3.42,52.1,24.9,5.78,25.0,4.81,47.22,37.0
8906,4.0,10.0,2.0,6.0,1.0,9.0,14.0,2.0,30.0,8.610000000000001,12.2,3.1300000000000003,48.38,21.1,5.17,21.3,4.81,47.1,33.8
8907,4.0,10.0,2.0,6.0,1.0,9.0,14.0,2.0,40.0,8.739999999999998,12.299999999999999,2.94,46.31,18.5,4.7,18.7,4.82,46.99,31.1
8908,4.0,10.0,2.0,6.0,1.0,9.0,14.0,2.0,50.0,8.83,12.299999999999999,2.81,45.04,16.5,4.32,16.7,4.82,46.88,28.2
8914,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,10.0,7.65,12.4,5.29,78.5,31.9,6.81,31.9,10.7,46.57,36.8
8915,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,20.0,7.94,12.2,4.45,72.05,27.1,5.73,27.4,10.7,47.11,33.9
8916,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,30.0,8.13,12.2,4.029999999999999,69.04,23.7,5.01,23.9,10.7,47.23,30.8
8917,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,40.0,8.26,12.2,3.77,67.0,21.0,4.53,21.2,10.7,47.26,27.4
8918,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,50.0,8.37,12.2,3.57,66.07,19.0,4.12,19.1,10.7,47.24,24.8
8919,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,60.0,8.459999999999999,12.2,3.42,65.45,17.4,3.79,17.6,10.7,47.21,23.5
8920,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,70.0,8.53,12.2,3.3099999999999996,64.93,16.0,3.52,16.0,10.7,47.18,21.8
8921,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,80.0,8.6,12.2,3.21,64.67,14.8,3.27,15.0,10.7,47.14,19.6
8922,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,90.0,8.66,12.2,3.1300000000000003,64.51,13.8,3.07,14.0,10.7,47.1,18.6
8923,4.0,10.0,2.0,6.0,1.0,9.0,14.0,6.0,100.0,8.709999999999999,12.299999999999999,3.06,64.36,13.0,2.9,13.1,10.7,47.07,17.5
8924,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,10.0,7.499999999999999,12.5,5.840000000000001,88.01,34.1,7.06,34.6,16.6,45.73,31.1
8925,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,20.0,7.74,12.299999999999999,5.0,79.0,27.2,5.75,27.5,16.6,46.74,30.9
8926,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,30.0,7.909999999999999,12.2,4.55,75.87,23.7,4.97,23.9,16.6,47.05,28.4
8927,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,40.0,8.04,12.2,4.25,74.25,21.2,4.45,21.4,16.6,47.17,25.8
8928,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,50.0,8.15,12.2,4.029999999999999,73.31,19.2,4.02,19.3,16.6,47.23,22.4
8929,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,60.0,8.24,12.2,3.8600000000000003,72.74,17.5,3.7,17.8,16.6,47.25,21.8
8930,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,70.0,8.319999999999999,12.2,3.72,72.36,16.2,3.42,16.3,16.6,47.25,20.3
8931,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,80.0,8.379999999999999,12.2,3.6,72.11,15.0,3.17,15.2,16.6,47.24,18.9
8932,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,90.0,8.45,12.2,3.51,71.95,14.0,2.98,14.2,16.6,47.23,17.6
8933,4.0,10.0,2.0,6.0,1.0,9.0,14.0,10.0,100.0,8.5,12.2,3.42,71.86,13.2,2.8,13.3,16.6,47.21,16.3
8935,4.0,10.0,2.0,6.0,1.0,9.0,14.0,14.0,20.0,7.62,12.4,5.3999999999999995,81.18,26.4,5.8,26.6,22.5,46.34,29.2
