Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
813,nom,350e-9,1.9e-6,300e-9,1,28,22.8,136.8,390,pass,4.925e-9,6.937e-9,20.79e-6,60.56,302.6e6,5.056e6,304.7e6,2.174e-3,49.58,2,2,2,2,2,2,2,1,2,2,2,2,306e6
814,nom,350e-9,1.9e-6,350e-9,1,28,22.8,136.8,454,pass,4.99e-9,6.893e-9,18.15e-6,54.16,270.8e6,4.56e6,273.7e6,2.174e-3,50,2,2,2,2,2,2,2,1,2,2,2,2,277.6e6
815,nom,350e-9,1.9e-6,400e-9,1,28,22.8,136.8,520,pass,5.045e-9,6.876e-9,16.34e-6,48.3,243.8e6,4.089e6,245e6,2.174e-3,50.36,2,2,2,2,2,2,2,1,2,2,2,2,257.5e6
816,nom,350e-9,1.9e-6,450e-9,1,28,22.8,136.8,585,near,5.096e-9,6.875e-9,15.04e-6,43.49,217.3e6,3.719e6,219.8e6,2.174e-3,50.69,2,2,2,2,2,2,2,1,2,2,2,2,236e6
817,nom,350e-9,2e-6,200e-9,2,28,24,144,260,pass,6.354e-9,8.268e-9,30.25e-6,73.79,218.3e6,3.727e6,221.1e6,1.13e-3,49.71,2,2,2,2,2,2,2,1,2,2,2,2,183.6e6
818,nom,350e-9,2e-6,250e-9,2,28,24,144,325,pass,6.498e-9,8.134e-9,24.12e-6,67.58,202.7e6,3.288e6,203.5e6,1.13e-3,50.33,2,2,2,2,2,2,2,1,2,2,2,2,173.8e6
819,nom,350e-9,2e-6,300e-9,2,28,24,144,390,pass,6.638e-9,8.101e-9,20.23e-6,61.49,187.5e6,2.929e6,189.3e6,1.13e-3,50.79,2,2,2,2,2,2,2,1,2,2,2,2,161.1e6
820,nom,350e-9,2e-6,350e-9,2,28,24,144,454,pass,6.763e-9,8.111e-9,17.63e-6,55.28,170.9e6,2.613e6,172.8e6,1.13e-3,51.17,2,2,2,2,2,2,2,1,2,2,2,2,144e6
821,nom,350e-9,2e-6,400e-9,2,28,24,144,520,pass,6.869e-9,8.135e-9,15.85e-6,49.76,153.6e6,2.344e6,154.4e6,1.13e-3,51.51,2,2,2,2,2,2,2,1,2,2,2,2,142.9e6
822,nom,350e-9,2e-6,450e-9,2,28,24,144,585,near,6.966e-9,8.169e-9,14.56e-6,44.84,138e6,2.109e6,139.6e6,1.13e-3,51.81,2,2,2,2,2,2,2,1,2,2,2,2,130.7e6
823,nom,350e-9,2.1e-6,200e-9,2,28,25.2,151.2,260,pass,6.225e-9,8.176e-9,30.28e-6,73.91,226.3e6,3.859e6,229.2e6,1.18e-3,49.65,2,2,2,2,2,2,2,1,2,2,2,2,188.5e6
824,nom,350e-9,2.1e-6,250e-9,2,28,25.2,151.2,325,pass,6.363e-9,8.035e-9,24.15e-6,67.62,210.4e6,3.417e6,212.4e6,1.18e-3,50.27,2,2,2,2,2,2,2,1,2,2,2,2,181.9e6
825,nom,350e-9,2.1e-6,300e-9,2,28,25.2,151.2,390,pass,6.497e-9,7.997e-9,20.26e-6,61.16,192.5e6,3.034e6,193.7e6,1.18e-3,50.73,2,2,2,2,2,2,2,1,2,2,2,2,171.9e6
826,nom,350e-9,2.1e-6,350e-9,2,28,25.2,151.2,454,pass,6.617e-9,8.002e-9,17.66e-6,55.11,175.8e6,2.716e6,177.9e6,1.18e-3,51.12,2,2,2,2,2,2,2,1,2,2,2,2,150.7e6
827,nom,350e-9,2.1e-6,400e-9,2,28,25.2,151.2,520,pass,6.717e-9,8.023e-9,15.88e-6,49.61,158.3e6,2.426e6,158.3e6,1.18e-3,51.46,2,2,2,2,2,2,2,1,2,2,2,2,150.1e6
828,nom,350e-9,2.1e-6,450e-9,2,28,25.2,151.2,585,near,6.807e-9,8.054e-9,14.59e-6,44.66,142.4e6,2.191e6,144.1e6,1.18e-3,51.76,2,2,2,2,2,2,2,1,2,2,2,2,134.7e6
829,nom,350e-9,2.2e-6,200e-9,2,28,26.4,158.4,260,pass,6.105e-9,8.092e-9,30.31e-6,74.07,234.3e6,3.987e6,236.8e6,1.231e-3,49.59,2,2,2,2,2,2,2,1,2,2,2,2,198.8e6
830,nom,350e-9,2.2e-6,250e-9,2,28,26.4,158.4,325,pass,6.238e-9,7.944e-9,24.18e-6,67.66,218e6,3.54e6,220.7e6,1.231e-3,50.22,2,2,2,2,2,2,2,1,2,2,2,2,188.1e6
831,nom,350e-9,2.2e-6,300e-9,2,28,26.4,158.4,390,pass,6.366e-9,7.901e-9,20.29e-6,61.06,199.5e6,3.131e6,199.5e6,1.231e-3,50.68,2,2,2,2,2,2,2,1,2,2,2,2,177.3e6
832,nom,350e-9,2.2e-6,350e-9,2,28,26.4,158.4,454,pass,6.48e-9,7.902e-9,17.68e-6,54.84,182.3e6,2.812e6,184.3e6,1.231e-3,51.07,2,2,2,2,2,2,2,1,2,2,2,2,156.8e6
833,nom,350e-9,2.2e-6,400e-9,2,28,26.4,158.4,520,pass,6.575e-9,7.92e-9,15.9e-6,49.21,164e6,2.503e6,165.1e6,1.231e-3,51.41,2,2,2,2,2,2,2,1,2,2,2,2,155.2e6
834,nom,350e-9,2.2e-6,450e-9,2,28,26.4,158.4,585,near,6.66e-9,7.948e-9,14.62e-6,44.52,146.6e6,2.27e6,148.1e6,1.231e-3,51.71,2,2,2,2,2,2,2,1,2,2,2,2,139.5e6
835,nom,350e-9,2.3e-6,200e-9,2,28,27.6,165.6,260,pass,5.974e-9,8.001e-9,30.34e-6,74.15,243.5e6,4.163e6,244.9e6,1.284e-3,49.52,2,2,2,2,2,2,2,1,2,2,2,2,208.8e6
836,nom,350e-9,2.3e-6,250e-9,2,28,27.6,165.6,325,pass,6.101e-9,7.846e-9,24.21e-6,66.87,223.5e6,3.685e6,226.4e6,1.284e-3,50.15,2,2,2,2,2,2,2,1,2,2,2,2,195.9e6
837,nom,350e-9,2.3e-6,300e-9,2,28,27.6,165.6,390,pass,6.223e-9,7.797e-9,20.32e-6,60.86,207.6e6,3.261e6,209.1e6,1.284e-3,50.62,2,2,2,2,2,2,2,1,2,2,2,2,180.3e6
838,nom,350e-9,2.3e-6,350e-9,2,28,27.6,165.6,454,pass,6.332e-9,7.794e-9,17.71e-6,54.61,187.6e6,2.923e6,189.3e6,1.284e-3,51.01,2,2,2,2,2,2,2,1,2,2,2,2,163.1e6
839,nom,350e-9,2.3e-6,400e-9,2,28,27.6,165.6,520,pass,6.422e-9,7.809e-9,15.93e-6,49.02,169.1e6,2.612e6,170.9e6,1.284e-3,51.36,2,2,2,2,2,2,2,1,2,2,2,2,162.7e6
840,nom,350e-9,2.3e-6,450e-9,2,28,27.6,165.6,585,near,6.502e-9,7.834e-9,14.64e-6,44.3,151.3e6,2.359e6,152.4e6,1.284e-3,51.66,2,2,2,2,2,2,2,1,2,2,2,2,146e6
841,nom,350e-9,2.4e-6,200e-9,2,28,28.8,172.8,260,pass,5.87e-9,7.931e-9,30.37e-6,74.28,251.4e6,4.306e6,251.4e6,1.334e-3,49.47,2,2,2,2,2,2,2,1,2,2,2,2,215.8e6
842,nom,350e-9,2.4e-6,250e-9,2,28,28.8,172.8,325,pass,5.993e-9,7.769e-9,24.24e-6,66.9,230.6e6,3.798e6,233.3e6,1.334e-3,50.1,2,2,2,2,2,2,2,1,2,2,2,2,203.3e6
843,nom,350e-9,2.4e-6,300e-9,2,28,28.8,172.8,390,pass,6.111e-9,7.716e-9,20.34e-6,60.54,211.5e6,3.376e6,213.6e6,1.334e-3,50.57,2,2,2,2,2,2,2,1,2,2,2,2,195.5e6
844,nom,350e-9,2.4e-6,350e-9,2,28,28.8,172.8,454,pass,6.215e-9,7.709e-9,17.74e-6,54.37,193.8e6,3.012e6,194.8e6,1.334e-3,50.96,2,2,2,2,2,2,2,1,2,2,2,2,181.5e6
845,nom,350e-9,2.4e-6,400e-9,2,28,28.8,172.8,520,pass,6.301e-9,7.722e-9,15.96e-6,48.65,174.7e6,2.701e6,176.7e6,1.334e-3,51.31,2,2,2,2,2,2,2,1,2,2,2,2,165.2e6
846,nom,350e-9,2.4e-6,450e-9,2,28,28.8,172.8,585,near,6.377e-9,7.745e-9,14.67e-6,43.85,156.1e6,2.431e6,156.5e6,1.334e-3,51.61,2,2,2,2,2,2,2,1,2,2,2,2,151.5e6
847,nom,350e-9,2.5e-6,200e-9,2,28,30,180,260,pass,5.774e-9,7.866e-9,30.4e-6,72.86,254.8e6,4.457e6,255.6e6,1.384e-3,49.41,2,2,2,2,2,2,2,1,2,2,2,2,227.1e6
848,nom,350e-9,2.5e-6,250e-9,2,28,30,180,325,pass,5.891e-9,7.698e-9,24.27e-6,66.92,237.6e6,3.907e6,239.7e6,1.385e-3,50.05,2,2,2,2,2,2,2,1,2,2,2,2,213.3e6
849,nom,350e-9,2.5e-6,300e-9,2,28,30,180,390,pass,6.005e-9,7.641e-9,20.37e-6,60.46,218.2e6,3.484e6,220.8e6,1.385e-3,50.52,2,2,2,2,2,2,2,1,2,2,2,2,202.2e6
850,nom,350e-9,2.5e-6,350e-9,2,28,30,180,454,pass,6.105e-9,7.631e-9,17.76e-6,54.29,197.6e6,3.1e6,198e6,1.385e-3,50.91,2,2,2,2,2,2,2,1,2,2,2,2,189.3e6
851,nom,350e-9,2.5e-6,400e-9,2,28,30,180,520,pass,6.187e-9,7.641e-9,15.98e-6,48.65,178.5e6,2.788e6,180.6e6,1.385e-3,51.26,2,2,2,2,2,2,2,1,2,2,2,2,171.6e6
852,nom,350e-9,2.5e-6,450e-9,2,28,30,180,585,near,6.261e-9,7.662e-9,14.69e-6,43.84,159.9e6,2.501e6,160.2e6,1.385e-3,51.57,2,2,2,2,2,2,2,1,2,2,2,2,157.7e6
853,nom,350e-9,2.6e-6,200e-9,2,28,31.2,187.2,260,pass,5.682e-9,7.806e-9,30.43e-6,72.96,262e6,4.591e6,264.2e6,1.435e-3,49.35,2,2,2,2,2,2,2,1,2,2,2,2,237.4e6
854,nom,350e-9,2.6e-6,250e-9,2,28,31.2,187.2,325,pass,5.796e-9,7.632e-9,24.3e-6,66.93,244.6e6,4.019e6,245.8e6,1.435e-3,49.99,2,2,2,2,2,2,2,1,2,2,2,2,224.6e6
855,nom,350e-9,2.6e-6,300e-9,2,28,31.2,187.2,390,pass,5.905e-9,7.571e-9,20.4e-6,60.36,224.7e6,3.587e6,227.5e6,1.435e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,206.8e6
856,nom,350e-9,2.6e-6,350e-9,2,28,31.2,187.2,454,pass,6.002e-9,7.558e-9,17.79e-6,54.07,203.5e6,3.188e6,204.4e6,1.435e-3,50.86,2,2,2,2,2,2,2,1,2,2,2,2,191.4e6
857,nom,350e-9,2.6e-6,400e-9,2,28,31.2,187.2,520,pass,6.081e-9,7.565e-9,16.01e-6,48.3,183.9e6,2.871e6,185.8e6,1.435e-3,51.21,2,2,2,2,2,2,2,1,2,2,2,2,183e6
858,nom,350e-9,2.6e-6,450e-9,2,28,31.2,187.2,585,near,6.151e-9,7.584e-9,14.72e-6,43.42,164.5e6,2.582e6,165.7e6,1.435e-3,51.52,2,2,2,2,2,2,2,1,2,2,2,2,167.8e6
859,nom,350e-9,2.7e-6,200e-9,2,28,32.4,194.4,260,pass,5.596e-9,7.75e-9,30.46e-6,73.04,269.2e6,4.719e6,272.2e6,1.485e-3,49.3,2,2,2,2,2,2,2,1,2,2,2,2,241.8e6
860,nom,350e-9,2.7e-6,250e-9,2,28,32.4,194.4,325,pass,5.706e-9,7.571e-9,24.33e-6,66.96,251.7e6,4.146e6,251.8e6,1.485e-3,49.94,2,2,2,2,2,2,2,1,2,2,2,2,229.6e6
861,nom,350e-9,2.7e-6,300e-9,2,28,32.4,194.4,390,pass,5.811e-9,7.506e-9,20.42e-6,60.25,231.3e6,3.686e6,233.9e6,1.485e-3,50.42,2,2,2,2,2,2,2,1,2,2,2,2,215.7e6
862,nom,350e-9,2.7e-6,350e-9,2,28,32.4,194.4,454,pass,5.904e-9,7.49e-9,17.81e-6,53.85,209.5e6,3.287e6,211.2e6,1.485e-3,50.81,2,2,2,2,2,2,2,1,2,2,2,2,200.1e6
863,nom,350e-9,2.7e-6,400e-9,2,28,32.4,194.4,520,pass,5.981e-9,7.495e-9,16.03e-6,48.38,187.4e6,2.955e6,189e6,1.485e-3,51.17,2,2,2,2,2,2,2,1,2,2,2,2,182.3e6
864,nom,350e-9,2.7e-6,450e-9,2,28,32.4,194.4,585,near,6.048e-9,7.512e-9,14.74e-6,43.48,168e6,2.666e6,169.6e6,1.485e-3,51.48,2,2,2,2,2,2,2,1,2,2,2,2,171.8e6
865,nom,350e-9,2.8e-6,200e-9,2,28,33.6,201.6,260,pass,5.502e-9,7.689e-9,30.49e-6,73.08,277.3e6,4.863e6,280.9e6,1.537e-3,49.23,2,2,2,2,2,2,2,1,2,2,2,2,259.6e6
866,nom,350e-9,2.8e-6,250e-9,2,28,33.6,201.6,325,pass,5.607e-9,7.505e-9,24.36e-6,66.91,259.7e6,4.286e6,261.5e6,1.537e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,244.3e6
867,nom,350e-9,2.8e-6,300e-9,2,28,33.6,201.6,390,pass,5.709e-9,7.436e-9,20.46e-6,59.88,234.9e6,3.805e6,237.2e6,1.537e-3,50.36,2,2,2,2,2,2,2,1,2,2,2,2,230.5e6
868,nom,350e-9,2.8e-6,350e-9,2,28,33.6,201.6,454,pass,5.799e-9,7.417e-9,17.84e-6,53.74,213.3e6,3.405e6,215.5e6,1.537e-3,50.76,2,2,2,2,2,2,2,1,2,2,2,2,208e6
869,nom,350e-9,2.8e-6,400e-9,2,28,33.6,201.6,520,pass,5.872e-9,7.419e-9,16.06e-6,47.96,193.2e6,3.045e6,194.2e6,1.537e-3,51.11,2,2,2,2,2,2,2,1,2,2,2,2,198.8e6
870,nom,350e-9,2.8e-6,450e-9,2,28,33.6,201.6,585,near,5.936e-9,7.434e-9,14.77e-6,42.98,173e6,2.758e6,175.1e6,1.537e-3,51.43,2,2,2,2,2,2,2,1,2,2,2,2,181.7e6
871,nom,350e-9,2.9e-6,200e-9,2,28,34.8,208.8,260,pass,5.427e-9,7.641e-9,30.52e-6,73.19,284.4e6,4.984e6,288e6,1.587e-3,49.18,2,2,2,2,2,2,2,1,2,2,2,2,271.9e6
872,nom,350e-9,2.9e-6,250e-9,2,28,34.8,208.8,325,pass,5.528e-9,7.453e-9,24.39e-6,66.1,261.8e6,4.416e6,263.9e6,1.587e-3,49.83,2,2,2,2,2,2,2,1,2,2,2,2,257.7e6
873,nom,350e-9,2.9e-6,300e-9,2,28,34.8,208.8,390,pass,5.626e-9,7.38e-9,20.48e-6,59.8,241.1e6,3.898e6,242.7e6,1.587e-3,50.31,2,2,2,2,2,2,2,1,2,2,2,2,238.3e6
874,nom,350e-9,2.9e-6,350e-9,2,28,34.8,208.8,454,pass,5.713e-9,7.358e-9,17.87e-6,53.55,218.9e6,3.497e6,221.5e6,1.587e-3,50.71,2,2,2,2,2,2,2,1,2,2,2,2,218.2e6
875,nom,350e-9,2.9e-6,400e-9,2,28,34.8,208.8,520,pass,5.784e-9,7.359e-9,16.08e-6,48.09,196.2e6,3.124e6,196.8e6,1.587e-3,51.07,2,2,2,2,2,2,2,1,2,2,2,2,206.9e6
876,nom,350e-9,2.9e-6,450e-9,2,28,34.8,208.8,585,near,5.846e-9,7.372e-9,14.79e-6,43.12,176.2e6,2.837e6,178.3e6,1.587e-3,51.38,2,2,2,2,2,2,2,1,2,2,2,2,185.7e6
877,nom,350e-9,3e-6,200e-9,3,28,36,216,260,pass,6.428e-9,8.322e-9,30.23e-6,72.89,214e6,3.624e6,216.5e6,1.092e-3,49.84,2,2,2,2,2,2,2,1,2,2,2,2,183.4e6
878,nom,350e-9,3e-6,250e-9,3,28,36,216,325,pass,6.576e-9,8.193e-9,24.11e-6,66.64,198.6e6,3.186e6,198.8e6,1.092e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,172.3e6
879,nom,350e-9,3e-6,300e-9,3,28,36,216,390,pass,6.716e-9,8.163e-9,20.22e-6,60.54,183.4e6,2.849e6,185.4e6,1.092e-3,50.93,2,2,2,2,2,2,2,1,2,2,2,2,161.8e6
880,nom,350e-9,3e-6,350e-9,3,28,36,216,454,pass,6.84e-9,8.175e-9,17.61e-6,54.37,167e6,2.532e6,168.5e6,1.092e-3,51.31,2,2,2,2,2,2,2,1,2,2,2,2,149.2e6
881,nom,350e-9,3e-6,400e-9,3,28,36,216,520,pass,6.942e-9,8.201e-9,15.84e-6,48.87,150.2e6,2.279e6,151.4e6,1.092e-3,51.65,2,2,2,2,2,2,2,1,2,2,2,2,141.7e6
882,nom,350e-9,3e-6,450e-9,3,28,36,216,585,near,7.032e-9,8.236e-9,14.55e-6,43.99,134.9e6,2.044e6,136.4e6,1.092e-3,51.95,2,2,2,2,2,2,2,1,2,2,2,2,130.6e6
883,nom,375e-9,1e-6,200e-9,1,30,12,72,260,pass,6.158e-9,7.993e-9,30.07e-6,75.17,228.8e6,3.947e6,231.6e6,1.224e-3,49.52,2,2,2,2,2,2,2,1,2,2,2,2,195.8e6
884,nom,375e-9,1e-6,250e-9,1,30,12,72,325,pass,6.3e-9,7.846e-9,23.91e-6,69,212.6e6,3.504e6,214.8e6,1.224e-3,50.14,2,2,2,2,2,2,2,1,2,2,2,2,184.7e6
885,nom,375e-9,1e-6,300e-9,1,30,12,72,390,pass,6.445e-9,7.805e-9,19.98e-6,62.87,197.1e6,3.101e6,197.6e6,1.224e-3,50.6,2,2,2,2,2,2,2,1,2,2,2,2,163.4e6
886,nom,375e-9,1e-6,350e-9,1,30,12,72,454,pass,6.587e-9,7.809e-9,17.35e-6,56.53,179.8e6,2.784e6,181.8e6,1.224e-3,50.97,2,2,2,2,2,2,2,1,2,2,2,2,160.2e6
887,nom,375e-9,1e-6,400e-9,1,30,12,72,520,pass,6.724e-9,7.83e-9,15.54e-6,50.96,161.2e6,2.481e6,161.8e6,1.224e-3,51.31,2,2,2,2,2,2,2,1,2,2,2,2,150.5e6
888,nom,375e-9,1e-6,450e-9,1,30,12,72,585,pass,6.868e-9,7.861e-9,14.23e-6,46.02,144.5e6,2.246e6,146.1e6,1.224e-3,51.61,2,2,2,2,2,2,2,1,2,2,2,2,139.1e6
889,nom,375e-9,1.1e-6,200e-9,1,30,13.2,79.2,260,pass,5.917e-9,7.823e-9,30.13e-6,75.54,245.9e6,4.259e6,246.9e6,1.332e-3,49.4,2,2,2,2,2,2,2,1,2,2,2,2,212.5e6
890,nom,375e-9,1.1e-6,250e-9,1,30,13.2,79.2,325,pass,6.047e-9,7.661e-9,23.97e-6,69.11,229e6,3.755e6,231.8e6,1.332e-3,50.03,2,2,2,2,2,2,2,1,2,2,2,2,201.1e6
891,nom,375e-9,1.1e-6,300e-9,1,30,13.2,79.2,390,pass,6.178e-9,7.61e-9,20.04e-6,62.44,209.6e6,3.337e6,211.5e6,1.332e-3,50.49,2,2,2,2,2,2,2,1,2,2,2,2,178.6e6
892,nom,375e-9,1.1e-6,350e-9,1,30,13.2,79.2,454,pass,6.305e-9,7.606e-9,17.4e-6,56.07,191.8e6,2.982e6,193e6,1.332e-3,50.87,2,2,2,2,2,2,2,1,2,2,2,2,174.3e6
893,nom,375e-9,1.1e-6,400e-9,1,30,13.2,79.2,520,pass,6.425e-9,7.621e-9,15.59e-6,50.36,172.4e6,2.671e6,174.3e6,1.332e-3,51.21,2,2,2,2,2,2,2,1,2,2,2,2,163.8e6
894,nom,375e-9,1.1e-6,450e-9,1,30,13.2,79.2,585,pass,6.548e-9,7.646e-9,14.27e-6,45.69,153.6e6,2.406e6,154.4e6,1.332e-3,51.51,2,2,2,2,2,2,2,1,2,2,2,2,151e6
895,nom,375e-9,1.2e-6,200e-9,1,30,14.4,86.4,260,pass,5.707e-9,7.679e-9,30.19e-6,75.87,262.8e6,4.551e6,265.2e6,1.438e-3,49.28,2,2,2,2,2,2,2,1,2,2,2,2,228.7e6
896,nom,375e-9,1.2e-6,250e-9,1,30,14.4,86.4,325,pass,5.826e-9,7.505e-9,24.03e-6,68.39,240.5e6,3.994e6,242.3e6,1.438e-3,49.91,2,2,2,2,2,2,2,1,2,2,2,2,217e6
897,nom,375e-9,1.2e-6,300e-9,1,30,14.4,86.4,390,pass,5.947e-9,7.445e-9,20.09e-6,62.02,220.9e6,3.567e6,223.7e6,1.438e-3,50.38,2,2,2,2,2,2,2,1,2,2,2,2,192.7e6
898,nom,375e-9,1.2e-6,350e-9,1,30,14.4,86.4,454,pass,6.061e-9,7.433e-9,17.45e-6,55.71,202.9e6,3.166e6,203.6e6,1.438e-3,50.77,2,2,2,2,2,2,2,1,2,2,2,2,188.1e6
899,nom,375e-9,1.2e-6,400e-9,1,30,14.4,86.4,520,pass,6.166e-9,7.443e-9,15.64e-6,49.88,182.7e6,2.854e6,184.7e6,1.438e-3,51.12,2,2,2,2,2,2,2,1,2,2,2,2,177.1e6
900,nom,375e-9,1.2e-6,450e-9,1,30,14.4,86.4,585,pass,6.272e-9,7.463e-9,14.32e-6,45.1,163e6,2.564e6,163.9e6,1.438e-3,51.42,2,2,2,2,2,2,2,1,2,2,2,2,162.7e6
901,nom,375e-9,1.3e-6,200e-9,1,30,15.6,93.6,260,pass,5.494e-9,7.537e-9,30.25e-6,74.34,275.3e6,4.875e6,278.9e6,1.549e-3,49.15,2,2,2,2,2,2,2,1,2,2,2,2,249.1e6
902,nom,375e-9,1.3e-6,250e-9,1,30,15.6,93.6,325,pass,5.603e-9,7.351e-9,24.09e-6,68.35,257.9e6,4.299e6,259.3e6,1.549e-3,49.79,2,2,2,2,2,2,2,1,2,2,2,2,234.9e6
903,nom,375e-9,1.3e-6,300e-9,1,30,15.6,93.6,390,pass,5.712e-9,7.281e-9,20.15e-6,61.66,237.2e6,3.81e6,239.3e6,1.549e-3,50.27,2,2,2,2,2,2,2,1,2,2,2,2,220.1e6
904,nom,375e-9,1.3e-6,350e-9,1,30,15.6,93.6,454,pass,5.815e-9,7.262e-9,17.51e-6,55.25,214.8e6,3.412e6,217.1e6,1.549e-3,50.66,2,2,2,2,2,2,2,1,2,2,2,2,203.8e6
905,nom,375e-9,1.3e-6,400e-9,1,30,15.6,93.6,520,pass,5.907e-9,7.266e-9,15.69e-6,49.31,193.9e6,3.051e6,194.8e6,1.549e-3,51.01,2,2,2,2,2,2,2,1,2,2,2,2,191.8e6
906,nom,375e-9,1.3e-6,450e-9,1,30,15.6,93.6,585,near,5.998e-9,7.282e-9,14.37e-6,44.4,173.1e6,2.764e6,175e6,1.549e-3,51.31,2,2,2,2,2,2,2,1,2,2,2,2,177e6
907,nom,375e-9,1.4e-6,200e-9,1,30,16.8,100.8,260,pass,5.336e-9,7.435e-9,30.31e-6,74.58,290.2e6,5.148e6,293.7e6,1.654e-3,49.04,2,2,2,2,2,2,2,1,2,2,2,2,259.2e6
908,nom,375e-9,1.4e-6,250e-9,1,30,16.8,100.8,325,pass,5.436e-9,7.238e-9,24.15e-6,68.42,272.9e6,4.54e6,276.2e6,1.654e-3,49.69,2,2,2,2,2,2,2,1,2,2,2,2,247.2e6
909,nom,375e-9,1.4e-6,300e-9,1,30,16.8,100.8,390,pass,5.537e-9,7.161e-9,20.21e-6,61.32,246.3e6,4.013e6,247.1e6,1.654e-3,50.17,2,2,2,2,2,2,2,1,2,2,2,2,235e6
910,nom,375e-9,1.4e-6,350e-9,1,30,16.8,100.8,454,pass,5.631e-9,7.137e-9,17.56e-6,55.08,223.8e6,3.606e6,226.4e6,1.654e-3,50.56,2,2,2,2,2,2,2,1,2,2,2,2,218.6e6
911,nom,375e-9,1.4e-6,400e-9,1,30,16.8,100.8,520,pass,5.713e-9,7.136e-9,15.74e-6,49.12,202.7e6,3.219e6,203.4e6,1.654e-3,50.91,2,2,2,2,2,2,2,1,2,2,2,2,204.3e6
912,nom,375e-9,1.4e-6,450e-9,1,30,16.8,100.8,585,near,5.793e-9,7.149e-9,14.42e-6,44.09,181.3e6,2.921e6,183.3e6,1.654e-3,51.22,2,2,2,2,2,2,2,1,2,2,2,2,188.6e6
913,nom,375e-9,1.5e-6,200e-9,1,30,18,108,260,pass,5.194e-9,7.346e-9,30.38e-6,74.84,305e6,5.433e6,307e6,1.758e-3,48.93,2,2,2,2,2,2,2,1,2,2,2,2,280.1e6
914,nom,375e-9,1.5e-6,250e-9,1,30,18,108,325,pass,5.287e-9,7.141e-9,24.21e-6,67.61,280.5e6,4.775e6,284.1e6,1.758e-3,49.58,2,2,2,2,2,2,2,1,2,2,2,2,263.2e6
915,nom,375e-9,1.5e-6,300e-9,1,30,18,108,390,pass,5.381e-9,7.057e-9,20.26e-6,61.15,259.4e6,4.234e6,261e6,1.758e-3,50.07,2,2,2,2,2,2,2,1,2,2,2,2,237.9e6
916,nom,375e-9,1.5e-6,350e-9,1,30,18,108,454,pass,5.467e-9,7.028e-9,17.6e-6,54.65,235.7e6,3.784e6,237.8e6,1.758e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,231.6e6
917,nom,375e-9,1.5e-6,400e-9,1,30,18,108,520,pass,5.542e-9,7.023e-9,15.79e-6,49.04,210.8e6,3.403e6,212.7e6,1.758e-3,50.82,2,2,2,2,2,2,2,1,2,2,2,2,216.1e6
918,nom,375e-9,1.5e-6,450e-9,1,30,18,108,585,near,5.614e-9,7.032e-9,14.46e-6,43.9,188.9e6,3.069e6,190.4e6,1.758e-3,51.13,2,2,2,2,2,2,2,1,2,2,2,2,200.1e6
919,nom,375e-9,1.6e-6,200e-9,1,30,19.2,115.2,260,pass,5.067e-9,7.269e-9,30.44e-6,75.1,319.6e6,5.7e6,320.4e6,1.862e-3,48.82,2,2,2,2,2,2,2,1,2,2,2,2,295.6e6
920,nom,375e-9,1.6e-6,250e-9,1,30,19.2,115.2,325,pass,5.154e-9,7.055e-9,24.27e-6,67.68,293.9e6,4.985e6,297e6,1.862e-3,49.48,2,2,2,2,2,2,2,1,2,2,2,2,278.6e6
921,nom,375e-9,1.6e-6,300e-9,1,30,19.2,115.2,390,pass,5.241e-9,6.966e-9,20.31e-6,60.94,272.4e6,4.441e6,275.5e6,1.862e-3,49.97,2,2,2,2,2,2,2,1,2,2,2,2,251.9e6
922,nom,375e-9,1.6e-6,350e-9,1,30,19.2,115.2,454,pass,5.321e-9,6.932e-9,17.65e-6,54.61,243.1e6,3.957e6,244.4e6,1.862e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,245.5e6
923,nom,375e-9,1.6e-6,400e-9,1,30,19.2,115.2,520,pass,5.39e-9,6.924e-9,15.83e-6,48.39,221e6,3.57e6,223.6e6,1.862e-3,50.73,2,2,2,2,2,2,2,1,2,2,2,2,226.7e6
924,nom,375e-9,1.6e-6,450e-9,1,30,19.2,115.2,585,near,5.454e-9,6.93e-9,14.51e-6,43.82,196.1e6,3.221e6,196.7e6,1.862e-3,51.04,2,2,2,2,2,2,2,1,2,2,2,2,210e6
925,nom,375e-9,1.7e-6,200e-9,1,30,20.4,122.4,260,pass,4.953e-9,7.201e-9,30.5e-6,75.39,334.3e6,5.952e6,337.7e6,1.965e-3,48.71,2,2,2,2,2,2,2,1,2,2,2,2,311.7e6
