Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
861,nom,350e-9,2.7e-6,300e-9,2,19,21.6,135,270,pass,7.368e-9,9.358e-9,24.89e-6,67.81,178.5e6,2.79e6,180.8e6,1.029e-3,50.44,2,2,2,2,2,2,2,1,2,2,2,2,156.6e6
862,nom,350e-9,2.7e-6,350e-9,2,19,21.6,135,315,pass,7.509e-9,9.355e-9,21.7e-6,61.68,166.6e6,2.509e6,168e6,1.029e-3,50.83,2,2,2,2,2,2,2,1,2,2,2,2,145.5e6
863,nom,350e-9,2.7e-6,400e-9,2,19,21.6,135,360,pass,7.627e-9,9.374e-9,19.54e-6,55.92,153.5e6,2.286e6,154.3e6,1.029e-3,51.19,2,2,2,2,2,2,2,1,2,2,2,2,143.2e6
864,nom,350e-9,2.7e-6,450e-9,2,19,21.6,135,404,pass,7.731e-9,9.405e-9,17.96e-6,50.43,141.6e6,2.072e6,143.2e6,1.029e-3,51.5,2,2,2,2,2,2,2,1,2,2,2,2,130.4e6
865,nom,350e-9,2.8e-6,200e-9,2,19,22.4,140,180,pass,6.983e-9,9.56e-9,37.17e-6,78.52,200.9e6,3.524e6,201.3e6,1.063e-3,49.26,2,2,2,2,2,2,2,1,2,2,2,2,176.3e6
866,nom,350e-9,2.8e-6,250e-9,2,19,22.4,140,225,pass,7.13e-9,9.359e-9,29.69e-6,73.76,193e6,3.144e6,194.2e6,1.063e-3,49.91,2,2,2,2,2,2,2,1,2,2,2,2,169.1e6
867,nom,350e-9,2.8e-6,300e-9,2,19,22.4,140,270,pass,7.278e-9,9.294e-9,24.92e-6,67.28,180e6,2.857e6,182.3e6,1.063e-3,50.39,2,2,2,2,2,2,2,1,2,2,2,2,163.1e6
868,nom,350e-9,2.8e-6,350e-9,2,19,22.4,140,315,pass,7.416e-9,9.288e-9,21.72e-6,61.53,168.3e6,2.574e6,169.9e6,1.063e-3,50.79,2,2,2,2,2,2,2,1,2,2,2,2,156.7e6
869,nom,350e-9,2.8e-6,400e-9,2,19,22.4,140,360,pass,7.528e-9,9.304e-9,19.56e-6,55.8,157.4e6,2.336e6,157.6e6,1.063e-3,51.15,2,2,2,2,2,2,2,1,2,2,2,2,145.8e6
870,nom,350e-9,2.8e-6,450e-9,2,19,22.4,140,404,pass,7.63e-9,9.334e-9,17.99e-6,50.61,143.7e6,2.122e6,145.3e6,1.063e-3,51.46,2,2,2,2,2,2,2,1,2,2,2,2,134.4e6
871,nom,350e-9,2.9e-6,200e-9,2,19,23.2,145,180,pass,6.88e-9,9.493e-9,37.21e-6,78.64,206.4e6,3.628e6,207.9e6,1.098e-3,49.21,2,2,2,2,2,2,2,1,2,2,2,2,181.2e6
872,nom,350e-9,2.9e-6,250e-9,2,19,23.2,145,225,pass,7.023e-9,9.285e-9,29.73e-6,72.57,195.3e6,3.248e6,196.1e6,1.098e-3,49.86,2,2,2,2,2,2,2,1,2,2,2,2,172.4e6
873,nom,350e-9,2.9e-6,300e-9,2,19,23.2,145,270,pass,7.166e-9,9.216e-9,24.95e-6,67.27,185.2e6,2.937e6,187.2e6,1.098e-3,50.34,2,2,2,2,2,2,2,1,2,2,2,2,168.8e6
874,nom,350e-9,2.9e-6,350e-9,2,19,23.2,145,315,pass,7.299e-9,9.207e-9,21.75e-6,61.4,173.2e6,2.652e6,175.3e6,1.098e-3,50.74,2,2,2,2,2,2,2,1,2,2,2,2,162.8e6
875,nom,350e-9,2.9e-6,400e-9,2,19,23.2,145,360,pass,7.409e-9,9.22e-9,19.59e-6,55.74,160e6,2.4e6,160.3e6,1.098e-3,51.1,2,2,2,2,2,2,2,1,2,2,2,2,155.3e6
876,nom,350e-9,2.9e-6,450e-9,2,19,23.2,145,404,pass,7.506e-9,9.247e-9,18.02e-6,50.21,147.9e6,2.185e6,149.3e6,1.098e-3,51.41,2,2,2,2,2,2,2,1,2,2,2,2,145.6e6
877,nom,350e-9,3e-6,200e-9,3,19,24,150,180,near,8.103e-9,10.35e-9,36.87e-6,78.08,155.3e6,2.616e6,155.9e6,757.3e-6,49.86,2,3,2,2,2,2,2,1,2,2,2,2,125.8e6
878,nom,350e-9,3e-6,250e-9,3,19,24,150,225,near,8.302e-9,10.21e-9,29.39e-6,73.02,147.9e6,2.362e6,149.5e6,757.3e-6,50.49,2,3,2,2,2,2,2,1,2,2,2,2,118.3e6
879,nom,350e-9,3e-6,300e-9,3,19,24,150,270,near,8.496e-9,10.2e-9,24.64e-6,67.93,140.4e6,2.141e6,142.3e6,757.4e-6,50.95,2,3,2,2,2,2,2,1,2,2,2,2,116.1e6
880,nom,350e-9,3e-6,350e-9,3,19,24,150,315,near,8.679e-9,10.23e-9,21.46e-6,62.21,131.7e6,1.938e6,132.8e6,757.4e-6,51.33,3,3,2,2,2,2,2,1,2,2,2,2,108.2e6
881,nom,350e-9,3e-6,400e-9,3,19,24,150,360,near,8.835e-9,10.27e-9,19.31e-6,56.61,121.9e6,1.765e6,122.6e6,757.4e-6,51.67,3,3,2,2,2,2,2,1,2,2,2,2,101.4e6
882,nom,350e-9,3e-6,450e-9,3,19,24,150,404,near,8.973e-9,10.33e-9,17.74e-6,51.25,112.7e6,1.598e6,114e6,757.4e-6,51.98,3,3,2,2,2,2,2,1,2,2,2,2,98.91e6
883,nom,375e-9,1e-6,200e-9,1,20,8,50,180,pass,7.831e-9,10.02e-9,36.83e-6,80.19,164.3e6,2.844e6,165.5e6,845.7e-6,49.53,2,2,2,2,2,2,2,1,2,2,2,2,134.9e6
884,nom,375e-9,1e-6,250e-9,1,20,8,50,225,pass,8.023e-9,9.863e-9,29.29e-6,75.22,156.6e6,2.551e6,156.9e6,845.7e-6,50.15,2,2,2,2,2,2,2,1,2,2,2,2,130.8e6
885,nom,375e-9,1e-6,300e-9,1,20,8,50,270,pass,8.219e-9,9.836e-9,24.48e-6,70.26,149.3e6,2.32e6,150.7e6,845.7e-6,50.6,2,2,2,2,2,2,2,1,2,2,2,2,123.3e6
886,nom,375e-9,1e-6,350e-9,1,20,8,50,315,pass,8.416e-9,9.86e-9,21.25e-6,64.45,140.4e6,2.102e6,142.1e6,845.7e-6,50.98,2,2,2,2,2,2,2,1,2,2,2,2,116.9e6
887,nom,375e-9,1e-6,400e-9,1,20,8,50,360,pass,8.605e-9,9.899e-9,19.05e-6,58.69,130.1e6,1.907e6,130.8e6,845.7e-6,51.32,2,2,2,2,2,2,2,1,2,2,2,2,106.5e6
888,nom,375e-9,1e-6,450e-9,1,20,8,50,404,pass,8.799e-9,9.949e-9,17.45e-6,53.12,120.2e6,1.739e6,121e6,845.8e-6,51.62,2,2,2,2,2,2,2,1,2,2,2,2,101.2e6
889,nom,375e-9,1.1e-6,200e-9,1,20,8.8,55,180,pass,7.503e-9,9.78e-9,36.91e-6,80.68,177.7e6,3.07e6,180e6,921.4e-6,49.4,2,2,2,2,2,2,2,1,2,2,2,2,147.8e6
890,nom,375e-9,1.1e-6,250e-9,1,20,8.8,55,225,pass,7.681e-9,9.608e-9,29.37e-6,75.54,169.8e6,2.772e6,171.7e6,921.4e-6,50.03,2,2,2,2,2,2,2,1,2,2,2,2,143.4e6
891,nom,375e-9,1.1e-6,300e-9,1,20,8.8,55,270,pass,7.861e-9,9.566e-9,24.55e-6,69.73,160e6,2.496e6,160.4e6,921.4e-6,50.49,2,2,2,2,2,2,2,1,2,2,2,2,135.6e6
892,nom,375e-9,1.1e-6,350e-9,1,20,8.8,55,315,pass,8.041e-9,9.579e-9,21.32e-6,63.94,151.1e6,2.275e6,152.2e6,921.4e-6,50.87,2,2,2,2,2,2,2,1,2,2,2,2,129e6
893,nom,375e-9,1.1e-6,400e-9,1,20,8.8,55,360,pass,8.21e-9,9.609e-9,19.12e-6,58.03,140.3e6,2.056e6,141.9e6,921.4e-6,51.22,2,2,2,2,2,2,2,1,2,2,2,2,117.4e6
894,nom,375e-9,1.1e-6,450e-9,1,20,8.8,55,404,pass,8.382e-9,9.652e-9,17.51e-6,52.62,128.6e6,1.874e6,129.1e6,921.4e-6,51.52,2,2,2,2,2,2,2,1,2,2,2,2,111.4e6
895,nom,375e-9,1.2e-6,200e-9,1,20,9.6,60,180,pass,7.225e-9,9.585e-9,36.99e-6,81.23,190.8e6,3.302e6,192.3e6,996.4e-6,49.28,2,2,2,2,2,2,2,1,2,2,2,2,160.7e6
896,nom,375e-9,1.2e-6,250e-9,1,20,9.6,60,225,pass,7.388e-9,9.395e-9,29.45e-6,74.64,179.6e6,2.976e6,181.9e6,996.3e-6,49.91,2,2,2,2,2,2,2,1,2,2,2,2,156.6e6
897,nom,375e-9,1.2e-6,300e-9,1,20,9.6,60,270,pass,7.555e-9,9.34e-9,24.62e-6,69.16,169.7e6,2.691e6,171.6e6,996.4e-6,50.38,2,2,2,2,2,2,2,1,2,2,2,2,147.8e6
898,nom,375e-9,1.2e-6,350e-9,1,20,9.6,60,315,pass,7.72e-9,9.344e-9,21.38e-6,63.49,160.8e6,2.431e6,161.3e6,996.4e-6,50.77,2,2,2,2,2,2,2,1,2,2,2,2,140.6e6
899,nom,375e-9,1.2e-6,400e-9,1,20,9.6,60,360,pass,7.872e-9,9.367e-9,19.18e-6,57.47,149.8e6,2.21e6,151e6,996.4e-6,51.11,2,2,2,2,2,2,2,1,2,2,2,2,128e6
900,nom,375e-9,1.2e-6,450e-9,1,20,9.6,60,404,pass,8.024e-9,9.403e-9,17.58e-6,51.9,137.4e6,1.997e6,138.9e6,996.4e-6,51.42,2,2,2,2,2,2,2,1,2,2,2,2,121.3e6
901,nom,375e-9,1.3e-6,200e-9,1,20,10.4,65,180,pass,7.038e-9,9.458e-9,37.06e-6,79.62,196.8e6,3.49e6,197.4e6,1.068e-3,49.17,2,2,2,2,2,2,2,1,2,2,2,2,169.5e6
902,nom,375e-9,1.3e-6,250e-9,1,20,10.4,65,225,pass,7.192e-9,9.256e-9,29.51e-6,75.06,189e6,3.118e6,190.7e6,1.068e-3,49.81,2,2,2,2,2,2,2,1,2,2,2,2,165.3e6
903,nom,375e-9,1.3e-6,300e-9,1,20,10.4,65,270,pass,7.35e-9,9.193e-9,24.68e-6,69.42,179.2e6,2.829e6,181.4e6,1.068e-3,50.29,2,2,2,2,2,2,2,1,2,2,2,2,156.7e6
904,nom,375e-9,1.3e-6,350e-9,1,20,10.4,65,315,pass,7.504e-9,9.189e-9,21.43e-6,63.38,167.3e6,2.548e6,168.9e6,1.068e-3,50.68,2,2,2,2,2,2,2,1,2,2,2,2,149.5e6
905,nom,375e-9,1.3e-6,400e-9,1,20,10.4,65,360,pass,7.643e-9,9.208e-9,19.23e-6,57.39,156.4e6,2.317e6,156.8e6,1.068e-3,51.03,2,2,2,2,2,2,2,1,2,2,2,2,135.9e6
906,nom,375e-9,1.3e-6,450e-9,1,20,10.4,65,404,pass,7.781e-9,9.24e-9,17.62e-6,52.22,142.3e6,2.103e6,143.9e6,1.068e-3,51.33,2,2,2,2,2,2,2,1,2,2,2,2,128.5e6
907,nom,375e-9,1.4e-6,200e-9,1,20,11.2,70,180,pass,6.819e-9,9.312e-9,37.14e-6,79.97,208.6e6,3.708e6,210.5e6,1.142e-3,49.05,2,2,2,2,2,2,2,1,2,2,2,2,182e6
908,nom,375e-9,1.4e-6,250e-9,1,20,11.2,70,225,pass,6.962e-9,9.097e-9,29.59e-6,75.32,201.1e6,3.321e6,201.5e6,1.142e-3,49.7,2,2,2,2,2,2,2,1,2,2,2,2,177.8e6
909,nom,375e-9,1.4e-6,300e-9,1,20,11.2,70,270,pass,7.109e-9,9.023e-9,24.75e-6,68.77,187.2e6,3.001e6,189e6,1.142e-3,50.18,2,2,2,2,2,2,2,1,2,2,2,2,168.7e6
910,nom,375e-9,1.4e-6,350e-9,1,20,11.2,70,315,pass,7.252e-9,9.012e-9,21.5e-6,62.97,175.3e6,2.716e6,177.5e6,1.142e-3,50.57,2,2,2,2,2,2,2,1,2,2,2,2,161e6
911,nom,375e-9,1.4e-6,400e-9,1,20,11.2,70,360,pass,7.378e-9,9.024e-9,19.3e-6,57.03,164.5e6,2.45e6,165.6e6,1.142e-3,50.93,2,2,2,2,2,2,2,1,2,2,2,2,146e6
912,nom,375e-9,1.4e-6,450e-9,1,20,11.2,70,404,pass,7.501e-9,9.051e-9,17.68e-6,51.8,149.9e6,2.236e6,151.1e6,1.142e-3,51.23,2,2,2,2,2,2,2,1,2,2,2,2,138e6
913,nom,375e-9,1.5e-6,200e-9,1,20,12,75,180,pass,6.626e-9,9.188e-9,37.22e-6,80.35,220.1e6,3.91e6,223e6,1.215e-3,48.93,2,2,2,2,2,2,2,1,2,2,2,2,195.3e6
914,nom,375e-9,1.5e-6,250e-9,1,20,12,75,225,pass,6.76e-9,8.96e-9,29.67e-6,74.14,208.1e6,3.524e6,209.9e6,1.215e-3,49.59,2,2,2,2,2,2,2,1,2,2,2,2,187.3e6
915,nom,375e-9,1.5e-6,300e-9,1,20,12,75,270,pass,6.897e-9,8.877e-9,24.82e-6,68.79,198.2e6,3.156e6,198.4e6,1.215e-3,50.07,2,2,2,2,2,2,2,1,2,2,2,2,180.5e6
916,nom,375e-9,1.5e-6,350e-9,1,20,12,75,315,pass,7.03e-9,8.859e-9,21.57e-6,62.7,185.9e6,2.868e6,187.7e6,1.215e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,171.6e6
917,nom,375e-9,1.5e-6,400e-9,1,20,12,75,360,pass,7.146e-9,8.866e-9,19.36e-6,56.78,171.7e6,2.587e6,173.6e6,1.215e-3,50.83,2,2,2,2,2,2,2,1,2,2,2,2,163.3e6
918,nom,375e-9,1.5e-6,450e-9,1,20,12,75,404,pass,7.256e-9,8.888e-9,17.74e-6,50.9,158.8e6,2.358e6,158.9e6,1.215e-3,51.14,2,2,2,2,2,2,2,1,2,2,2,2,147.4e6
919,nom,375e-9,1.6e-6,200e-9,1,20,12.8,80,180,pass,6.456e-9,9.081e-9,37.3e-6,80.73,231.4e6,4.124e6,234.1e6,1.288e-3,48.82,2,2,2,2,2,2,2,1,2,2,2,2,208e6
920,nom,375e-9,1.6e-6,250e-9,1,20,12.8,80,225,pass,6.581e-9,8.842e-9,29.75e-6,74.34,218.8e6,3.706e6,221.6e6,1.288e-3,49.48,2,2,2,2,2,2,2,1,2,2,2,2,198.9e6
921,nom,375e-9,1.6e-6,300e-9,1,20,12.8,80,270,pass,6.71e-9,8.751e-9,24.89e-6,68.8,209.1e6,3.333e6,210.9e6,1.288e-3,49.97,2,2,2,2,2,2,2,1,2,2,2,2,192.1e6
922,nom,375e-9,1.6e-6,350e-9,1,20,12.8,80,315,pass,6.834e-9,8.726e-9,21.63e-6,62.39,192.3e6,3.013e6,193.5e6,1.288e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,182.2e6
923,nom,375e-9,1.6e-6,400e-9,1,20,12.8,80,360,pass,6.94e-9,8.729e-9,19.42e-6,56.16,181.4e6,2.729e6,183.3e6,1.288e-3,50.73,2,2,2,2,2,2,2,1,2,2,2,2,173.7e6
924,nom,375e-9,1.6e-6,450e-9,1,20,12.8,80,404,pass,7.041e-9,8.747e-9,17.8e-6,50.71,165.3e6,2.472e6,166.5e6,1.288e-3,51.04,2,2,2,2,2,2,2,1,2,2,2,2,156.9e6
925,nom,375e-9,1.7e-6,200e-9,1,20,13.6,85,180,pass,6.304e-9,8.988e-9,37.38e-6,81.18,242.6e6,4.34e6,244.1e6,1.361e-3,48.7,2,2,2,2,2,2,2,1,2,2,2,2,219.7e6
926,nom,375e-9,1.7e-6,250e-9,1,20,13.6,85,225,pass,6.421e-9,8.74e-9,29.82e-6,74.57,229.4e6,3.875e6,232.2e6,1.361e-3,49.37,2,2,2,2,2,2,2,1,2,2,2,2,213.5e6
927,nom,375e-9,1.7e-6,300e-9,1,20,13.6,85,270,pass,6.543e-9,8.641e-9,24.96e-6,68.12,214.3e6,3.504e6,216.8e6,1.361e-3,49.87,2,2,2,2,2,2,2,1,2,2,2,2,199.7e6
928,nom,375e-9,1.7e-6,350e-9,1,20,13.6,85,315,pass,6.659e-9,8.611e-9,21.7e-6,62.16,202e6,3.144e6,202.5e6,1.361e-3,50.27,2,2,2,2,2,2,2,1,2,2,2,2,194.7e6
929,nom,375e-9,1.7e-6,400e-9,1,20,13.6,85,360,pass,6.758e-9,8.609e-9,19.48e-6,56.12,187.2e6,2.861e6,188.9e6,1.361e-3,50.64,2,2,2,2,2,2,2,1,2,2,2,2,182.8e6
930,nom,375e-9,1.7e-6,450e-9,1,20,13.6,85,404,pass,6.851e-9,8.624e-9,17.86e-6,50.64,171.3e6,2.596e6,173e6,1.361e-3,50.95,2,2,2,2,2,2,2,1,2,2,2,2,166.9e6
931,nom,375e-9,1.8e-6,200e-9,1,20,14.4,90,180,pass,6.195e-9,8.923e-9,37.45e-6,81.64,251.5e6,4.502e6,251.6e6,1.43e-3,48.61,2,2,2,2,2,2,2,1,2,2,2,2,227.7e6
932,nom,375e-9,1.8e-6,250e-9,1,20,14.4,90,225,pass,6.307e-9,8.668e-9,29.89e-6,74.88,237.9e6,4.008e6,240e6,1.43e-3,49.28,2,2,2,2,2,2,2,1,2,2,2,2,219.4e6
933,nom,375e-9,1.8e-6,300e-9,1,20,14.4,90,270,pass,6.423e-9,8.564e-9,25.02e-6,68.29,222.4e6,3.628e6,225.2e6,1.43e-3,49.78,2,2,2,2,2,2,2,1,2,2,2,2,212.4e6
934,nom,375e-9,1.8e-6,350e-9,1,20,14.4,90,315,pass,6.533e-9,8.53e-9,21.75e-6,62.08,210.1e6,3.263e6,211.9e6,1.43e-3,50.19,2,2,2,2,2,2,2,1,2,2,2,2,201.7e6
935,nom,375e-9,1.8e-6,400e-9,1,20,14.4,90,360,pass,6.627e-9,8.524e-9,19.52e-6,55.78,194.8e6,2.959e6,195.5e6,1.43e-3,50.55,2,2,2,2,2,2,2,1,2,2,2,2,184e6
936,nom,375e-9,1.8e-6,450e-9,1,20,14.4,90,404,pass,6.714e-9,8.537e-9,17.9e-6,50.15,177.9e6,2.694e6,179.9e6,1.43e-3,50.87,2,2,2,2,2,2,2,1,2,2,2,2,173.9e6
937,nom,375e-9,1.9e-6,200e-9,1,20,15.2,95,180,near,6.069e-9,8.851e-9,37.53e-6,79.15,254.2e6,4.709e6,255e6,1.501e-3,48.5,2,2,2,2,2,2,2,1,1,2,2,2,240.6e6
938,nom,375e-9,1.9e-6,250e-9,1,20,15.2,95,225,near,6.175e-9,8.587e-9,29.97e-6,73.43,241.5e6,4.207e6,243.2e6,1.502e-3,49.17,2,2,2,2,2,2,2,1,1,2,2,2,233.9e6
939,nom,375e-9,1.9e-6,300e-9,1,20,15.2,95,270,pass,6.285e-9,8.477e-9,25.09e-6,68.3,232.1e6,3.775e6,234.7e6,1.502e-3,49.68,2,2,2,2,2,2,2,1,2,2,2,2,224.4e6
940,nom,375e-9,1.9e-6,350e-9,1,20,15.2,95,315,pass,6.39e-9,8.438e-9,21.81e-6,61.9,214.1e6,3.413e6,216.4e6,1.502e-3,50.09,2,2,2,2,2,2,2,1,2,2,2,2,208.2e6
941,nom,375e-9,1.9e-6,400e-9,1,20,15.2,95,360,pass,6.478e-9,8.429e-9,19.58e-6,55.88,199.4e6,3.078e6,199.4e6,1.502e-3,50.46,2,2,2,2,2,2,2,1,2,2,2,2,202.4e6
942,nom,375e-9,1.9e-6,450e-9,1,20,15.2,95,404,pass,6.559e-9,8.438e-9,17.95e-6,50.27,182.9e6,2.814e6,184.8e6,1.502e-3,50.78,2,2,2,2,2,2,2,1,2,2,2,2,188.7e6
943,nom,375e-9,2e-6,200e-9,2,20,16,100,180,pass,8.01e-9,10.16e-9,36.78e-6,78.77,157.9e6,2.675e6,158e6,782.5e-6,49.79,2,2,2,2,2,2,2,1,2,2,2,2,127.2e6
944,nom,375e-9,2e-6,250e-9,2,20,16,100,225,pass,8.207e-9,10.01e-9,29.24e-6,73.75,150.4e6,2.409e6,151.7e6,782.5e-6,50.41,2,2,2,2,2,2,2,1,2,2,2,2,124.5e6
945,nom,375e-9,2e-6,300e-9,2,20,16,100,270,pass,8.401e-9,9.996e-9,24.44e-6,68.72,143e6,2.187e6,144.8e6,782.6e-6,50.87,2,2,2,2,2,2,2,1,2,2,2,2,118.1e6
946,nom,375e-9,2e-6,350e-9,2,20,16,100,315,pass,8.587e-9,10.03e-9,21.21e-6,63,134.2e6,1.975e6,135.6e6,782.6e-6,51.26,2,2,2,2,2,2,2,1,2,2,2,2,111.6e6
947,nom,375e-9,2e-6,400e-9,2,20,16,100,360,pass,8.75e-9,10.07e-9,19.02e-6,57.38,124.3e6,1.801e6,124.6e6,782.6e-6,51.6,2,2,2,2,2,2,2,1,2,2,2,2,106.7e6
948,nom,375e-9,2e-6,450e-9,2,20,16,100,404,pass,8.899e-9,10.12e-9,17.41e-6,51.97,114.9e6,1.634e6,116.2e6,782.6e-6,51.9,2,2,2,2,2,2,2,1,2,2,2,2,100.6e6
949,nom,375e-9,2.1e-6,200e-9,2,20,16.8,105,180,pass,7.836e-9,10.03e-9,36.82e-6,78.97,164.2e6,2.791e6,165.5e6,818.2e-6,49.73,2,2,2,2,2,2,2,1,2,2,2,2,134.3e6
950,nom,375e-9,2.1e-6,250e-9,2,20,16.8,105,225,pass,8.024e-9,9.875e-9,29.28e-6,73.86,156.6e6,2.5e6,156.9e6,818.3e-6,50.35,2,2,2,2,2,2,2,1,2,2,2,2,128.4e6
951,nom,375e-9,2.1e-6,300e-9,2,20,16.8,105,270,pass,8.212e-9,9.849e-9,24.47e-6,68.2,147.4e6,2.278e6,149e6,818.3e-6,50.82,2,2,2,2,2,2,2,1,2,2,2,2,121.8e6
952,nom,375e-9,2.1e-6,350e-9,2,20,16.8,105,315,pass,8.389e-9,9.873e-9,21.24e-6,62.67,138.5e6,2.059e6,140.2e6,818.3e-6,51.2,2,2,2,2,2,2,2,1,2,2,2,2,117.5e6
953,nom,375e-9,2.1e-6,400e-9,2,20,16.8,105,360,pass,8.542e-9,9.912e-9,19.05e-6,57.12,128.5e6,1.871e6,129.1e6,818.3e-6,51.54,2,2,2,2,2,2,2,1,2,2,2,2,112.1e6
954,nom,375e-9,2.1e-6,450e-9,2,20,16.8,105,404,pass,8.682e-9,9.962e-9,17.44e-6,51.68,119e6,1.703e6,120e6,818.3e-6,51.85,2,2,2,2,2,2,2,1,2,2,2,2,106.2e6
955,nom,375e-9,2.2e-6,200e-9,2,20,17.6,110,180,pass,7.675e-9,9.909e-9,36.85e-6,79.14,170.5e6,2.9e6,172.5e6,853.8e-6,49.67,2,2,2,2,2,2,2,1,2,2,2,2,140.4e6
956,nom,375e-9,2.2e-6,250e-9,2,20,17.6,110,225,pass,7.856e-9,9.748e-9,29.32e-6,73.97,162.7e6,2.605e6,163.6e6,853.9e-6,50.3,2,2,2,2,2,2,2,1,2,2,2,2,136.5e6
957,nom,375e-9,2.2e-6,300e-9,2,20,17.6,110,270,pass,8.036e-9,9.714e-9,24.5e-6,68.2,153.3e6,2.363e6,154.2e6,853.9e-6,50.76,2,2,2,2,2,2,2,1,2,2,2,2,129.6e6
958,nom,375e-9,2.2e-6,350e-9,2,20,17.6,110,315,pass,8.205e-9,9.733e-9,21.27e-6,62.51,144.2e6,2.142e6,145.9e6,853.9e-6,51.15,2,2,2,2,2,2,2,1,2,2,2,2,122.5e6
959,nom,375e-9,2.2e-6,400e-9,2,20,17.6,110,360,pass,8.35e-9,9.768e-9,19.08e-6,56.76,133.9e6,1.938e6,135.2e6,853.9e-6,51.49,2,2,2,2,2,2,2,1,2,2,2,2,112e6
960,nom,375e-9,2.2e-6,450e-9,2,20,17.6,110,404,pass,8.483e-9,9.815e-9,17.48e-6,51.46,122.9e6,1.768e6,123.4e6,853.9e-6,51.8,2,2,2,2,2,2,2,1,2,2,2,2,111.4e6
961,nom,375e-9,2.3e-6,200e-9,2,20,18.4,115,180,pass,7.561e-9,9.828e-9,36.88e-6,79.43,175.3e6,2.98e6,177.6e6,888.1e-6,49.62,2,2,2,2,2,2,2,1,2,2,2,2,144.7e6
962,nom,375e-9,2.3e-6,250e-9,2,20,18.4,115,225,pass,7.738e-9,9.659e-9,29.34e-6,73.13,165.4e6,2.687e6,166.7e6,888.1e-6,50.25,2,2,2,2,2,2,2,1,2,2,2,2,139.2e6
963,nom,375e-9,2.3e-6,300e-9,2,20,18.4,115,270,pass,7.912e-9,9.621e-9,24.53e-6,68.34,157.9e6,2.424e6,158e6,888.1e-6,50.72,2,2,2,2,2,2,2,1,2,2,2,2,134.5e6
964,nom,375e-9,2.3e-6,350e-9,2,20,18.4,115,315,pass,8.077e-9,9.636e-9,21.3e-6,62.37,146.9e6,2.204e6,148.5e6,888.1e-6,51.1,2,2,2,2,2,2,2,1,2,2,2,2,126.2e6
965,nom,375e-9,2.3e-6,400e-9,2,20,18.4,115,360,pass,8.216e-9,9.668e-9,19.1e-6,56.77,136.6e6,1.985e6,138.2e6,888.1e-6,51.45,2,2,2,2,2,2,2,1,2,2,2,2,116.2e6
966,nom,375e-9,2.3e-6,450e-9,2,20,18.4,115,404,pass,8.343e-9,9.712e-9,17.5e-6,51.49,125.7e6,1.815e6,125.7e6,888.1e-6,51.75,2,2,2,2,2,2,2,1,2,2,2,2,116.4e6
967,nom,375e-9,2.4e-6,200e-9,2,20,19.2,120,180,pass,7.419e-9,9.727e-9,36.92e-6,79.65,181.5e6,3.082e6,183.8e6,923.5e-6,49.56,2,2,2,2,2,2,2,1,2,2,2,2,150.6e6
968,nom,375e-9,2.4e-6,250e-9,2,20,19.2,120,225,pass,7.59e-9,9.55e-9,29.38e-6,73.24,171.2e6,2.786e6,173.2e6,923.5e-6,50.19,2,2,2,2,2,2,2,1,2,2,2,2,144.8e6
969,nom,375e-9,2.4e-6,300e-9,2,20,19.2,120,270,pass,7.759e-9,9.505e-9,24.56e-6,67.76,161.5e6,2.505e6,162.2e6,923.5e-6,50.66,2,2,2,2,2,2,2,1,2,2,2,2,140.1e6
970,nom,375e-9,2.4e-6,350e-9,2,20,19.2,120,315,pass,7.916e-9,9.515e-9,21.33e-6,62.22,152.4e6,2.28e6,153.4e6,923.5e-6,51.05,2,2,2,2,2,2,2,1,2,2,2,2,130.9e6
971,nom,375e-9,2.4e-6,400e-9,2,20,19.2,120,360,pass,8.049e-9,9.544e-9,19.13e-6,56.43,141.8e6,2.06e6,143.5e6,923.6e-6,51.4,2,2,2,2,2,2,2,1,2,2,2,2,121.5e6
972,nom,375e-9,2.4e-6,450e-9,2,20,19.2,120,404,pass,8.169e-9,9.584e-9,17.53e-6,51,130.3e6,1.876e6,131.2e6,923.6e-6,51.7,2,2,2,2,2,2,2,1,2,2,2,2,121.5e6
973,nom,375e-9,2.5e-6,200e-9,2,20,20,125,180,pass,7.288e-9,9.634e-9,36.96e-6,77.96,184.9e6,3.19e6,186.9e6,958.8e-6,49.5,2,2,2,2,2,2,2,1,2,2,2,2,158.6e6
974,nom,375e-9,2.5e-6,250e-9,2,20,20,125,225,pass,7.452e-9,9.449e-9,29.42e-6,73.32,176.9e6,2.881e6,179.2e6,958.9e-6,50.13,2,2,2,2,2,2,2,1,2,2,2,2,151.6e6
