Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
1.324e3,nom,450e-9,2e-6,350e-9,2,29,20,120,378,pass,7.494e-9,8.538e-9,18.36e-6,58.12,154.7e6,2.299e6,155.4e6,942.7e-6,51.4,2,2,2,2,2,2,2,1,2,2,2,2,133.4e6
1.325e3,nom,450e-9,2e-6,400e-9,2,29,20,120,432,pass,7.627e-9,8.575e-9,16.28e-6,52.41,141e6,2.066e6,142.6e6,942.7e-6,51.74,2,2,2,2,2,2,2,1,2,2,2,2,125.8e6
1.326e3,nom,450e-9,2e-6,450e-9,2,29,20,120,486,pass,7.746e-9,8.619e-9,14.78e-6,47.2,128.1e6,1.872e6,128.6e6,942.7e-6,52.04,2,2,2,2,2,2,2,1,2,2,2,2,113.8e6
1.327e3,nom,450e-9,2.1e-6,200e-9,2,29,21,126,216,pass,6.868e-9,8.574e-9,32.4e-6,75.79,197.4e6,3.311e6,197.8e6,985.4e-6,49.87,2,2,2,2,2,2,2,1,2,2,2,2,163.1e6
1.328e3,nom,450e-9,2.1e-6,250e-9,2,29,21,126,270,pass,7.027e-9,8.426e-9,25.66e-6,69.95,185.7e6,2.956e6,187.6e6,985.4e-6,50.5,2,2,2,2,2,2,2,1,2,2,2,2,156.1e6
1.329e3,nom,450e-9,2.1e-6,300e-9,2,29,21,126,324,pass,7.179e-9,8.389e-9,21.37e-6,63.82,172.2e6,2.649e6,174.3e6,985.4e-6,50.97,2,2,2,2,2,2,2,1,2,2,2,2,149.3e6
1.33e3,nom,450e-9,2.1e-6,350e-9,2,29,21,126,378,pass,7.325e-9,8.403e-9,18.39e-6,57.89,159.3e6,2.383e6,159.5e6,985.4e-6,51.35,2,2,2,2,2,2,2,1,2,2,2,2,133.2e6
1.331e3,nom,450e-9,2.1e-6,400e-9,2,29,21,126,432,pass,7.451e-9,8.436e-9,16.31e-6,52.22,145.4e6,2.149e6,147e6,985.4e-6,51.69,2,2,2,2,2,2,2,1,2,2,2,2,132.1e6
1.332e3,nom,450e-9,2.1e-6,450e-9,2,29,21,126,486,pass,7.562e-9,8.477e-9,14.8e-6,46.98,132.4e6,1.938e6,133.5e6,985.4e-6,51.99,2,2,2,2,2,2,2,1,2,2,2,2,119.5e6
1.333e3,nom,450e-9,2.2e-6,200e-9,2,29,22,132,216,pass,6.73e-9,8.469e-9,32.43e-6,75.96,204.5e6,3.441e6,205.7e6,1.028e-3,49.81,2,2,2,2,2,2,2,1,2,2,2,2,167.2e6
1.334e3,nom,450e-9,2.2e-6,250e-9,2,29,22,132,270,pass,6.883e-9,8.312e-9,25.69e-6,70.04,192.6e6,3.059e6,193.8e6,1.028e-3,50.44,2,2,2,2,2,2,2,1,2,2,2,2,161.4e6
1.335e3,nom,450e-9,2.2e-6,300e-9,2,29,22,132,324,pass,7.028e-9,8.27e-9,21.4e-6,63.76,178.7e6,2.749e6,180.9e6,1.028e-3,50.92,2,2,2,2,2,2,2,1,2,2,2,2,153.3e6
1.336e3,nom,450e-9,2.2e-6,350e-9,2,29,22,132,378,pass,7.167e-9,8.279e-9,18.41e-6,57.65,165.5e6,2.462e6,166.8e6,1.028e-3,51.3,2,2,2,2,2,2,2,1,2,2,2,2,137.8e6
1.337e3,nom,450e-9,2.2e-6,400e-9,2,29,22,132,432,pass,7.288e-9,8.308e-9,16.33e-6,51.82,151e6,2.229e6,152.1e6,1.028e-3,51.64,2,2,2,2,2,2,2,1,2,2,2,2,138.2e6
1.338e3,nom,450e-9,2.2e-6,450e-9,2,29,22,132,486,pass,7.393e-9,8.345e-9,14.82e-6,46.81,136.4e6,2.002e6,137.9e6,1.028e-3,51.95,2,2,2,2,2,2,2,1,2,2,2,2,125e6
1.339e3,nom,450e-9,2.3e-6,200e-9,2,29,23,138,216,pass,6.601e-9,8.373e-9,32.46e-6,76.12,211.7e6,3.565e6,213.9e6,1.071e-3,49.75,2,2,2,2,2,2,2,1,2,2,2,2,178.2e6
1.34e3,nom,450e-9,2.3e-6,250e-9,2,29,23,138,270,pass,6.749e-9,8.208e-9,25.72e-6,69.21,196.8e6,3.161e6,197.3e6,1.071e-3,50.39,2,2,2,2,2,2,2,1,2,2,2,2,170.2e6
1.341e3,nom,450e-9,2.3e-6,300e-9,2,29,23,138,324,pass,6.888e-9,8.159e-9,21.43e-6,63.7,185.3e6,2.845e6,187.2e6,1.071e-3,50.86,2,2,2,2,2,2,2,1,2,2,2,2,155.5e6
1.342e3,nom,450e-9,2.3e-6,350e-9,2,29,23,138,378,pass,7.022e-9,8.164e-9,18.44e-6,57.46,169.6e6,2.546e6,171.3e6,1.071e-3,51.25,2,2,2,2,2,2,2,1,2,2,2,2,153.2e6
1.343e3,nom,450e-9,2.3e-6,400e-9,2,29,23,138,432,pass,7.137e-9,8.19e-9,16.35e-6,51.71,155.1e6,2.304e6,155.6e6,1.071e-3,51.59,2,2,2,2,2,2,2,1,2,2,2,2,144e6
1.344e3,nom,450e-9,2.3e-6,450e-9,2,29,23,138,486,pass,7.236e-9,8.224e-9,14.85e-6,46.68,140.3e6,2.078e6,142e6,1.071e-3,51.9,2,2,2,2,2,2,2,1,2,2,2,2,130.2e6
1.345e3,nom,450e-9,2.4e-6,200e-9,2,29,24,144,216,pass,6.48e-9,8.284e-9,32.49e-6,76.29,218.8e6,3.684e6,221.6e6,1.113e-3,49.69,2,2,2,2,2,2,2,1,2,2,2,2,186.1e6
1.346e3,nom,450e-9,2.4e-6,250e-9,2,29,24,144,270,pass,6.622e-9,8.11e-9,25.75e-6,69.26,203.3e6,3.278e6,204.2e6,1.113e-3,50.33,2,2,2,2,2,2,2,1,2,2,2,2,175.6e6
1.347e3,nom,450e-9,2.4e-6,300e-9,2,29,24,144,324,pass,6.758e-9,8.057e-9,21.45e-6,63.27,189e6,2.941e6,190.7e6,1.113e-3,50.81,2,2,2,2,2,2,2,1,2,2,2,2,169.2e6
1.348e3,nom,450e-9,2.4e-6,350e-9,2,29,24,144,378,pass,6.886e-9,8.058e-9,18.46e-6,57.25,175.5e6,2.637e6,177.6e6,1.113e-3,51.2,2,2,2,2,2,2,2,1,2,2,2,2,159.3e6
1.349e3,nom,450e-9,2.4e-6,400e-9,2,29,24,144,432,pass,6.995e-9,8.08e-9,16.38e-6,51.34,160.5e6,2.377e6,160.9e6,1.113e-3,51.54,2,2,2,2,2,2,2,1,2,2,2,2,149.4e6
1.35e3,nom,450e-9,2.4e-6,450e-9,2,29,24,144,486,pass,7.09e-9,8.112e-9,14.87e-6,46.2,145.1e6,2.151e6,146.6e6,1.113e-3,51.85,2,2,2,2,2,2,2,1,2,2,2,2,135.4e6
1.351e3,nom,450e-9,2.5e-6,200e-9,2,29,25,150,216,pass,6.368e-9,8.201e-9,32.53e-6,74.74,222.1e6,3.808e6,225.1e6,1.155e-3,49.64,2,2,2,2,2,2,2,1,2,2,2,2,193.1e6
1.352e3,nom,450e-9,2.5e-6,250e-9,2,29,25,150,270,pass,6.504e-9,8.02e-9,25.78e-6,69.31,209.8e6,3.39e6,211.7e6,1.155e-3,50.28,2,2,2,2,2,2,2,1,2,2,2,2,187.2e6
1.353e3,nom,450e-9,2.5e-6,300e-9,2,29,25,150,324,pass,6.635e-9,7.962e-9,21.48e-6,63.22,195.2e6,3.029e6,196e6,1.155e-3,50.76,2,2,2,2,2,2,2,1,2,2,2,2,175.4e6
1.354e3,nom,450e-9,2.5e-6,350e-9,2,29,25,150,378,pass,6.759e-9,7.959e-9,18.49e-6,57.08,179.1e6,2.727e6,181.2e6,1.155e-3,51.15,2,2,2,2,2,2,2,1,2,2,2,2,157e6
1.355e3,nom,450e-9,2.5e-6,400e-9,2,29,25,150,432,pass,6.864e-9,7.978e-9,16.4e-6,51.3,164.1e6,2.448e6,165.2e6,1.155e-3,51.49,2,2,2,2,2,2,2,1,2,2,2,2,151.6e6
1.356e3,nom,450e-9,2.5e-6,450e-9,2,29,25,150,486,pass,6.955e-9,8.007e-9,14.89e-6,46.16,148.6e6,2.222e6,150e6,1.155e-3,51.8,2,2,2,2,2,2,2,1,2,2,2,2,141e6
1.357e3,nom,450e-9,2.6e-6,200e-9,2,29,26,156,216,pass,6.262e-9,8.125e-9,32.56e-6,74.85,228.7e6,3.919e6,231.5e6,1.197e-3,49.58,2,2,2,2,2,2,2,1,2,2,2,2,200e6
1.358e3,nom,450e-9,2.6e-6,250e-9,2,29,26,156,270,pass,6.394e-9,7.937e-9,25.82e-6,69.37,216.2e6,3.498e6,218.8e6,1.198e-3,50.22,2,2,2,2,2,2,2,1,2,2,2,2,189.5e6
1.359e3,nom,450e-9,2.6e-6,300e-9,2,29,26,156,324,pass,6.52e-9,7.874e-9,21.51e-6,63.16,201.3e6,3.114e6,201.7e6,1.198e-3,50.71,2,2,2,2,2,2,2,1,2,2,2,2,181.2e6
1.36e3,nom,450e-9,2.6e-6,350e-9,2,29,26,156,378,pass,6.64e-9,7.866e-9,18.51e-6,56.89,184.7e6,2.811e6,186.7e6,1.198e-3,51.1,2,2,2,2,2,2,2,1,2,2,2,2,164.7e6
1.361e3,nom,450e-9,2.6e-6,400e-9,2,29,26,156,432,pass,6.74e-9,7.882e-9,16.43e-6,50.95,169.3e6,2.516e6,171e6,1.198e-3,51.45,2,2,2,2,2,2,2,1,2,2,2,2,161.9e6
1.362e3,nom,450e-9,2.6e-6,450e-9,2,29,26,156,486,pass,6.827e-9,7.909e-9,14.92e-6,45.71,153.2e6,2.29e6,154.1e6,1.198e-3,51.76,2,2,2,2,2,2,2,1,2,2,2,2,146.5e6
1.363e3,nom,450e-9,2.7e-6,200e-9,2,29,27,162,216,pass,6.163e-9,8.054e-9,32.6e-6,74.96,235.1e6,4.036e6,237.5e6,1.24e-3,49.52,2,2,2,2,2,2,2,1,2,2,2,2,205e6
1.364e3,nom,450e-9,2.7e-6,250e-9,2,29,27,162,270,pass,6.29e-9,7.86e-9,25.85e-6,69.42,222.6e6,3.601e6,225.5e6,1.24e-3,50.17,2,2,2,2,2,2,2,1,2,2,2,2,200.5e6
1.365e3,nom,450e-9,2.7e-6,300e-9,2,29,27,162,324,pass,6.412e-9,7.792e-9,21.54e-6,63.09,207.5e6,3.204e6,209e6,1.24e-3,50.66,2,2,2,2,2,2,2,1,2,2,2,2,188.1e6
1.366e3,nom,450e-9,2.7e-6,350e-9,2,29,27,162,378,pass,6.527e-9,7.78e-9,18.54e-6,56.69,190.4e6,2.892e6,191.8e6,1.24e-3,51.05,2,2,2,2,2,2,2,1,2,2,2,2,171.5e6
1.367e3,nom,450e-9,2.7e-6,400e-9,2,29,27,162,432,pass,6.625e-9,7.794e-9,16.45e-6,50.97,172.5e6,2.598e6,174.5e6,1.24e-3,51.4,2,2,2,2,2,2,2,1,2,2,2,2,161.4e6
1.368e3,nom,450e-9,2.7e-6,450e-9,2,29,27,162,486,pass,6.708e-9,7.818e-9,14.94e-6,45.75,156.5e6,2.356e6,156.9e6,1.24e-3,51.71,2,2,2,2,2,2,2,1,2,2,2,2,156.2e6
1.369e3,nom,450e-9,2.8e-6,200e-9,2,29,28,168,216,pass,6.069e-9,7.988e-9,32.63e-6,75.08,241.5e6,4.163e6,243.2e6,1.282e-3,49.47,2,2,2,2,2,2,2,1,2,2,2,2,214.3e6
1.37e3,nom,450e-9,2.8e-6,250e-9,2,29,28,168,270,pass,6.192e-9,7.787e-9,25.88e-6,69.48,229e6,3.702e6,231.8e6,1.282e-3,50.11,2,2,2,2,2,2,2,1,2,2,2,2,203.3e6
1.371e3,nom,450e-9,2.8e-6,300e-9,2,29,28,168,324,pass,6.311e-9,7.715e-9,21.57e-6,62.65,210.1e6,3.308e6,212e6,1.282e-3,50.6,2,2,2,2,2,2,2,1,2,2,2,2,196.4e6
1.372e3,nom,450e-9,2.8e-6,350e-9,2,29,28,168,378,pass,6.422e-9,7.7e-9,18.56e-6,56.58,193.2e6,2.973e6,194.2e6,1.282e-3,51,2,2,2,2,2,2,2,1,2,2,2,2,180.1e6
1.373e3,nom,450e-9,2.8e-6,400e-9,2,29,28,168,432,pass,6.516e-9,7.711e-9,16.47e-6,50.66,177.5e6,2.677e6,179.6e6,1.282e-3,51.35,2,2,2,2,2,2,2,1,2,2,2,2,166.7e6
1.374e3,nom,450e-9,2.8e-6,450e-9,2,29,28,168,486,pass,6.596e-9,7.733e-9,14.96e-6,45.32,160.9e6,2.419e6,161.4e6,1.282e-3,51.67,2,2,2,2,2,2,2,1,2,2,2,2,159.9e6
1.375e3,nom,450e-9,2.9e-6,200e-9,2,29,29,174,216,pass,5.98e-9,7.926e-9,32.67e-6,75.19,247.9e6,4.287e6,248.5e6,1.324e-3,49.41,2,2,2,2,2,2,2,1,2,2,2,2,221e6
1.376e3,nom,450e-9,2.9e-6,250e-9,2,29,29,174,270,pass,6.1e-9,7.72e-9,25.91e-6,68.49,231.1e6,3.807e6,233.8e6,1.324e-3,50.06,2,2,2,2,2,2,2,1,2,2,2,2,216.3e6
1.377e3,nom,450e-9,2.9e-6,300e-9,2,29,29,174,324,pass,6.214e-9,7.643e-9,21.59e-6,62.6,215.8e6,3.403e6,218.3e6,1.324e-3,50.55,2,2,2,2,2,2,2,1,2,2,2,2,204.1e6
1.378e3,nom,450e-9,2.9e-6,350e-9,2,29,29,174,378,pass,6.322e-9,7.625e-9,18.59e-6,56.41,198.5e6,3.049e6,198.7e6,1.324e-3,50.95,2,2,2,2,2,2,2,1,2,2,2,2,189.4e6
1.379e3,nom,450e-9,2.9e-6,400e-9,2,29,29,174,432,pass,6.413e-9,7.633e-9,16.5e-6,50.73,180.3e6,2.755e6,182.4e6,1.324e-3,51.3,2,2,2,2,2,2,2,1,2,2,2,2,172.8e6
1.38e3,nom,450e-9,2.9e-6,450e-9,2,29,29,174,486,pass,6.491e-9,7.653e-9,14.98e-6,45.44,163.9e6,2.481e6,164.9e6,1.324e-3,51.62,2,2,2,2,2,2,2,1,2,2,2,2,167.3e6
1.381e3,nom,450e-9,3e-6,200e-9,3,29,30,180,216,pass,7.096e-9,8.751e-9,32.35e-6,74.8,186.5e6,3.091e6,188.4e6,911.8e-6,50.07,2,2,2,2,2,2,2,1,2,2,2,2,154e6
1.382e3,nom,450e-9,3e-6,250e-9,3,29,30,180,270,pass,7.265e-9,8.617e-9,25.61e-6,69.01,175.2e6,2.769e6,177.4e6,911.9e-6,50.69,2,2,2,2,2,2,2,1,2,2,2,2,146.4e6
1.383e3,nom,450e-9,3e-6,300e-9,3,29,30,180,324,pass,7.424e-9,8.59e-9,21.33e-6,63.33,164e6,2.472e6,165.1e6,911.9e-6,51.16,2,2,2,2,2,2,2,1,2,2,2,2,140.4e6
1.384e3,nom,450e-9,3e-6,350e-9,3,29,30,180,378,pass,7.576e-9,8.612e-9,18.35e-6,57.25,151.3e6,2.236e6,152.4e6,911.9e-6,51.55,2,2,2,2,2,2,2,1,2,2,2,2,132.7e6
1.385e3,nom,450e-9,3e-6,400e-9,3,29,30,180,432,pass,7.705e-9,8.651e-9,16.27e-6,51.58,137.8e6,2.004e6,139.4e6,911.9e-6,51.88,2,2,2,2,2,2,2,1,2,2,2,2,125e6
1.386e3,nom,450e-9,3e-6,450e-9,3,29,30,180,486,pass,7.815e-9,8.696e-9,14.76e-6,46.42,125.3e6,1.822e6,125.4e6,911.9e-6,52.19,2,2,2,2,2,2,2,1,2,2,2,2,116.1e6
1.387e3,nom,475e-9,1e-6,200e-9,1,30,10,60,216,pass,6.847e-9,8.494e-9,32.43e-6,77.09,197.7e6,3.38e6,198.1e6,1.02e-3,49.69,2,2,2,2,2,2,2,1,2,2,2,2,166.1e6
1.388e3,nom,475e-9,1e-6,250e-9,1,30,10,60,270,pass,7.01e-9,8.341e-9,25.65e-6,71.4,186e6,3.011e6,188e6,1.02e-3,50.31,2,2,2,2,2,2,2,1,2,2,2,2,158.2e6
1.389e3,nom,475e-9,1e-6,300e-9,1,30,10,60,324,pass,7.173e-9,8.303e-9,21.32e-6,65.76,174.9e6,2.702e6,177.1e6,1.02e-3,50.78,2,2,2,2,2,2,2,1,2,2,2,2,148.4e6
1.39e3,nom,475e-9,1e-6,350e-9,1,30,10,60,378,pass,7.34e-9,8.316e-9,18.3e-6,59.53,161.8e6,2.427e6,162.5e6,1.02e-3,51.16,2,2,2,2,2,2,2,1,2,2,2,2,140.8e6
1.391e3,nom,475e-9,1e-6,400e-9,1,30,10,60,432,pass,7.504e-9,8.349e-9,16.19e-6,53.73,147.3e6,2.194e6,148.7e6,1.02e-3,51.49,2,2,2,2,2,2,2,1,2,2,2,2,131.9e6
1.392e3,nom,475e-9,1e-6,450e-9,1,30,10,60,486,pass,7.669e-9,8.39e-9,14.66e-6,48.43,133.7e6,1.974e6,134.9e6,1.02e-3,51.79,2,2,2,2,2,2,2,1,2,2,2,2,120.3e6
1.393e3,nom,475e-9,1.1e-6,200e-9,1,30,11,66,216,pass,6.567e-9,8.283e-9,32.5e-6,77.51,213.1e6,3.646e6,215.5e6,1.111e-3,49.57,2,2,2,2,2,2,2,1,2,2,2,2,180.5e6
1.394e3,nom,475e-9,1.1e-6,250e-9,1,30,11,66,270,pass,6.718e-9,8.113e-9,25.71e-6,71.62,201e6,3.236e6,201.3e6,1.111e-3,50.2,2,2,2,2,2,2,2,1,2,2,2,2,174.2e6
1.395e3,nom,475e-9,1.1e-6,300e-9,1,30,11,66,324,pass,6.867e-9,8.062e-9,21.38e-6,65.29,186.6e6,2.909e6,188.4e6,1.111e-3,50.67,2,2,2,2,2,2,2,1,2,2,2,2,156.2e6
1.396e3,nom,475e-9,1.1e-6,350e-9,1,30,11,66,378,pass,7.018e-9,8.065e-9,18.35e-6,59.05,173.2e6,2.609e6,175.1e6,1.111e-3,51.05,2,2,2,2,2,2,2,1,2,2,2,2,153.9e6
1.397e3,nom,475e-9,1.1e-6,400e-9,1,30,11,66,432,pass,7.164e-9,8.09e-9,16.24e-6,53.09,158e6,2.356e6,158e6,1.111e-3,51.39,2,2,2,2,2,2,2,1,2,2,2,2,144.9e6
1.398e3,nom,475e-9,1.1e-6,450e-9,1,30,11,66,486,pass,7.308e-9,8.124e-9,14.71e-6,48.04,142.4e6,2.13e6,144e6,1.111e-3,51.69,2,2,2,2,2,2,2,1,2,2,2,2,133.2e6
1.399e3,nom,475e-9,1.2e-6,200e-9,1,30,12,72,216,pass,6.326e-9,8.106e-9,32.58e-6,77.94,228.2e6,3.888e6,231.1e6,1.201e-3,49.45,2,2,2,2,2,2,2,1,2,2,2,2,196.1e6
1.4e3,nom,475e-9,1.2e-6,250e-9,1,30,12,72,270,pass,6.465e-9,7.919e-9,25.78e-6,70.79,211.6e6,3.477e6,213.7e6,1.201e-3,50.08,2,2,2,2,2,2,2,1,2,2,2,2,185.3e6
1.401e3,nom,475e-9,1.2e-6,300e-9,1,30,12,72,324,pass,6.602e-9,7.857e-9,21.44e-6,64.81,197.1e6,3.099e6,197.5e6,1.201e-3,50.56,2,2,2,2,2,2,2,1,2,2,2,2,177.7e6
1.402e3,nom,475e-9,1.2e-6,350e-9,1,30,12,72,378,pass,6.74e-9,7.851e-9,18.41e-6,58.65,183.6e6,2.795e6,185.5e6,1.201e-3,50.95,2,2,2,2,2,2,2,1,2,2,2,2,165.8e6
1.403e3,nom,475e-9,1.2e-6,400e-9,1,30,12,72,432,pass,6.869e-9,7.869e-9,16.29e-6,52.57,167.9e6,2.504e6,169.4e6,1.201e-3,51.29,2,2,2,2,2,2,2,1,2,2,2,2,157e6
1.404e3,nom,475e-9,1.2e-6,450e-9,1,30,12,72,486,pass,6.996e-9,7.898e-9,14.76e-6,47.39,151.5e6,2.278e6,152.5e6,1.201e-3,51.59,2,2,2,2,2,2,2,1,2,2,2,2,146.9e6
1.405e3,nom,475e-9,1.3e-6,200e-9,1,30,13,78,216,pass,6.115e-9,7.954e-9,32.65e-6,76.33,237.5e6,4.153e6,239.7e6,1.29e-3,49.33,2,2,2,2,2,2,2,1,2,2,2,2,210.3e6
1.406e3,nom,475e-9,1.3e-6,250e-9,1,30,13,78,270,pass,6.243e-9,7.753e-9,25.85e-6,70.97,225.2e6,3.695e6,228.1e6,1.29e-3,49.97,2,2,2,2,2,2,2,1,2,2,2,2,202e6
1.407e3,nom,475e-9,1.3e-6,300e-9,1,30,13,78,324,pass,6.37e-9,7.681e-9,21.49e-6,64.7,210.2e6,3.297e6,212.2e6,1.29e-3,50.45,2,2,2,2,2,2,2,1,2,2,2,2,190.9e6
1.408e3,nom,475e-9,1.3e-6,350e-9,1,30,13,78,378,pass,6.497e-9,7.668e-9,18.46e-6,58.33,193e6,2.966e6,194.1e6,1.29e-3,50.85,2,2,2,2,2,2,2,1,2,2,2,2,179.7e6
1.409e3,nom,475e-9,1.3e-6,400e-9,1,30,13,78,432,pass,6.613e-9,7.68e-9,16.34e-6,52.19,177.1e6,2.672e6,179.1e6,1.29e-3,51.19,2,2,2,2,2,2,2,1,2,2,2,2,169.2e6
1.41e3,nom,475e-9,1.3e-6,450e-9,1,30,13,78,486,pass,6.724e-9,7.704e-9,14.8e-6,46.87,160e6,2.415e6,160.3e6,1.29e-3,51.5,2,2,2,2,2,2,2,1,2,2,2,2,157.1e6
1.411e3,nom,475e-9,1.4e-6,200e-9,1,30,14,84,216,pass,5.929e-9,7.823e-9,32.72e-6,76.64,250.9e6,4.408e6,251e6,1.378e-3,49.21,2,2,2,2,2,2,2,1,2,2,2,2,224.6e6
1.412e3,nom,475e-9,1.4e-6,250e-9,1,30,14,84,270,pass,6.048e-9,7.61e-9,25.92e-6,71.12,238.9e6,3.896e6,240.8e6,1.378e-3,49.86,2,2,2,2,2,2,2,1,2,2,2,2,216.7e6
1.413e3,nom,475e-9,1.4e-6,300e-9,1,30,14,84,324,pass,6.166e-9,7.529e-9,21.55e-6,64.23,218.7e6,3.499e6,221.4e6,1.378e-3,50.35,2,2,2,2,2,2,2,1,2,2,2,2,195.4e6
1.414e3,nom,475e-9,1.4e-6,350e-9,1,30,14,84,378,pass,6.282e-9,7.508e-9,18.51e-6,58.07,201.4e6,3.126e6,201.9e6,1.378e-3,50.74,2,2,2,2,2,2,2,1,2,2,2,2,192.8e6
1.415e3,nom,475e-9,1.4e-6,400e-9,1,30,14,84,432,pass,6.388e-9,7.515e-9,16.39e-6,51.94,185.5e6,2.83e6,187.2e6,1.378e-3,51.09,2,2,2,2,2,2,2,1,2,2,2,2,180.1e6
1.416e3,nom,475e-9,1.4e-6,450e-9,1,30,14,84,486,pass,6.487e-9,7.534e-9,14.85e-6,46.5,167.9e6,2.55e6,169.5e6,1.378e-3,51.4,2,2,2,2,2,2,2,1,2,2,2,2,167.7e6
1.417e3,nom,475e-9,1.5e-6,200e-9,1,30,15,90,216,pass,5.763e-9,7.71e-9,32.8e-6,76.96,264.1e6,4.645e6,266.6e6,1.466e-3,49.1,2,2,2,2,2,2,2,1,2,2,2,2,238.2e6
1.418e3,nom,475e-9,1.5e-6,250e-9,1,30,15,90,270,pass,5.875e-9,7.485e-9,25.99e-6,70.12,246e6,4.116e6,247e6,1.466e-3,49.75,2,2,2,2,2,2,2,1,2,2,2,2,231.4e6
1.419e3,nom,475e-9,1.5e-6,300e-9,1,30,15,90,324,pass,5.985e-9,7.396e-9,21.61e-6,64.13,230.8e6,3.682e6,233.4e6,1.466e-3,50.25,2,2,2,2,2,2,2,1,2,2,2,2,209.3e6
1.42e3,nom,475e-9,1.5e-6,350e-9,1,30,15,90,378,pass,6.092e-9,7.369e-9,18.57e-6,57.69,212.8e6,3.299e6,214.9e6,1.466e-3,50.65,2,2,2,2,2,2,2,1,2,2,2,2,205.7e6
1.421e3,nom,475e-9,1.5e-6,400e-9,1,30,15,90,432,pass,6.189e-9,7.371e-9,16.44e-6,51.8,193.1e6,2.978e6,194.1e6,1.466e-3,51,2,2,2,2,2,2,2,1,2,2,2,2,191.8e6
1.422e3,nom,475e-9,1.5e-6,450e-9,1,30,15,90,486,pass,6.278e-9,7.386e-9,14.9e-6,46.26,175.3e6,2.698e6,177.3e6,1.466e-3,51.31,2,2,2,2,2,2,2,1,2,2,2,2,177.9e6
1.423e3,nom,475e-9,1.6e-6,200e-9,1,30,16,96,216,pass,5.616e-9,7.611e-9,32.87e-6,77.28,277.1e6,4.867e6,280.8e6,1.553e-3,48.99,2,2,2,2,2,2,2,1,2,2,2,2,253.2e6
1.424e3,nom,475e-9,1.6e-6,250e-9,1,30,16,96,270,pass,5.72e-9,7.376e-9,26.06e-6,70.26,258.2e6,4.332e6,259.7e6,1.553e-3,49.65,2,2,2,2,2,2,2,1,2,2,2,2,245.3e6
1.425e3,nom,475e-9,1.6e-6,300e-9,1,30,16,96,324,pass,5.823e-9,7.279e-9,21.68e-6,64.01,243e6,3.853e6,244.3e6,1.553e-3,50.14,2,2,2,2,2,2,2,1,2,2,2,2,222.1e6
1.426e3,nom,475e-9,1.6e-6,350e-9,1,30,16,96,378,pass,5.924e-9,7.247e-9,18.62e-6,57.55,219.6e6,3.473e6,222.2e6,1.553e-3,50.55,2,2,2,2,2,2,2,1,2,2,2,2,218.6e6
1.427e3,nom,475e-9,1.6e-6,400e-9,1,30,16,96,432,pass,6.012e-9,7.244e-9,16.49e-6,51.14,203.1e6,3.114e6,203.8e6,1.553e-3,50.9,2,2,2,2,2,2,2,1,2,2,2,2,203.7e6
1.428e3,nom,475e-9,1.6e-6,450e-9,1,30,16,96,486,pass,6.093e-9,7.256e-9,14.94e-6,46.15,182.2e6,2.838e6,184.1e6,1.553e-3,51.22,2,2,2,2,2,2,2,1,2,2,2,2,188.2e6
1.429e3,nom,475e-9,1.7e-6,200e-9,1,30,17,102,216,pass,5.483e-9,7.525e-9,32.95e-6,77.64,290.1e6,5.09e6,293.6e6,1.64e-3,48.88,2,2,2,2,2,2,2,1,2,2,2,2,269e6
1.43e3,nom,475e-9,1.7e-6,250e-9,1,30,17,102,270,pass,5.581e-9,7.28e-9,26.13e-6,70.39,270.2e6,4.534e6,273.3e6,1.64e-3,49.54,2,2,2,2,2,2,2,1,2,2,2,2,254.4e6
1.431e3,nom,475e-9,1.7e-6,300e-9,1,30,17,102,324,pass,5.678e-9,7.176e-9,21.74e-6,63.59,248.4e6,4.028e6,248.9e6,1.64e-3,50.04,2,2,2,2,2,2,2,1,2,2,2,2,235.2e6
1.432e3,nom,475e-9,1.7e-6,350e-9,1,30,17,102,378,pass,5.772e-9,7.139e-9,18.67e-6,57.23,230e6,3.631e6,232.6e6,1.64e-3,50.45,2,2,2,2,2,2,2,1,2,2,2,2,230.7e6
1.433e3,nom,475e-9,1.7e-6,400e-9,1,30,17,102,432,pass,5.854e-9,7.132e-9,16.53e-6,51.21,209.5e6,3.266e6,211.2e6,1.64e-3,50.81,2,2,2,2,2,2,2,1,2,2,2,2,213.5e6
1.434e3,nom,475e-9,1.7e-6,450e-9,1,30,17,102,486,pass,5.928e-9,7.14e-9,14.98e-6,46.15,188.5e6,2.971e6,190e6,1.64e-3,51.13,2,2,2,2,2,2,2,1,2,2,2,2,195.7e6
1.435e3,nom,475e-9,1.8e-6,200e-9,1,30,18,108,216,pass,5.364e-9,7.448e-9,33.02e-6,78,303.1e6,5.332e6,305.3e6,1.726e-3,48.77,2,2,2,2,2,2,2,1,2,2,2,2,281.6e6
